company_code,dt,attn_volume,greed_count,mean_greed_score,greed_ratio
005930,2020-08-11,658,192,2.0395136778115504,0.2917933130699088
005930,2020-08-12,508,134,2.0059055118110236,0.2637795275590551
005930,2020-08-13,646,162,1.956656346749226,0.25077399380804954
005930,2020-08-14,518,98,1.9362934362934363,0.1891891891891892
005930,2020-08-15,356,39,1.9241573033707866,0.10955056179775281
033100,2020-08-09,1,0,2.0,0.0
033100,2020-08-11,1,1,4.0,1.0
033100,2020-08-12,1,0,1.0,0.0
033100,2020-08-13,2,0,1.5,0.0
080220,2020-08-10,2,1,2.5,0.5
080220,2020-08-11,1,0,2.0,0.0
080220,2020-08-12,3,0,1.3333333333333333,0.0
080220,2020-08-13,3,1,2.0,0.3333333333333333
080220,2020-08-14,6,2,2.3333333333333335,0.3333333333333333
080220,2020-08-15,1,1,3.0,1.0
105560,2020-08-09,9,3,2.3333333333333335,0.3333333333333333
105560,2020-08-10,74,29,2.175675675675676,0.3918918918918919
105560,2020-08-11,98,41,2.204081632653061,0.41836734693877553
105560,2020-08-12,139,52,2.1079136690647484,0.37410071942446044
105560,2020-08-13,151,54,2.2119205298013247,0.3576158940397351
105560,2020-08-14,79,27,2.0253164556962027,0.34177215189873417
105560,2020-08-15,18,2,1.8333333333333333,0.1111111111111111
190510,2020-08-09,1,0,2.0,0.0
190510,2020-08-10,20,8,2.1,0.4
190510,2020-08-11,13,4,2.0,0.3076923076923077
190510,2020-08-12,13,4,2.230769230769231,0.3076923076923077
190510,2020-08-13,11,5,2.0,0.45454545454545453
190510,2020-08-14,2,0,1.5,0.0
272110,2020-08-10,2,1,2.5,0.5
272110,2020-08-11,10,5,2.1,0.5
272110,2020-08-12,4,4,3.25,1.0
272110,2020-08-13,11,4,2.272727272727273,0.36363636363636365
272110,2020-08-14,14,6,2.0,0.42857142857142855
000660,2020-08-16,143,24,1.972027972027972,0.16783216783216784
000660,2020-08-17,155,30,1.8580645161290323,0.1935483870967742
000660,2020-08-18,678,184,1.8348082595870205,0.2713864306784661
000660,2020-08-19,1847,492,1.781266919328641,0.2663779101245263
000660,2020-08-20,1795,545,1.8896935933147632,0.30362116991643456
000660,2020-08-21,1149,418,2.0574412532637076,0.3637946040034813
000660,2020-08-22,91,28,2.087912087912088,0.3076923076923077
005380,2020-08-16,208,53,1.9903846153846154,0.2548076923076923
005380,2020-08-17,273,75,2.0549450549450547,0.27472527472527475
005380,2020-08-18,1041,271,1.893371757925072,0.26032660902977905
005380,2020-08-19,772,241,2.0958549222797926,0.3121761658031088
005380,2020-08-20,847,225,1.911452184179457,0.26564344746162927
005380,2020-08-21,739,203,1.9607577807848444,0.2746955345060893
005380,2020-08-22,96,22,2.0104166666666665,0.22916666666666666
005930,2020-08-16,435,47,1.813793103448276,0.10804597701149425
005930,2020-08-17,622,111,1.9533762057877813,0.17845659163987138
005930,2020-08-18,968,201,1.9132231404958677,0.20764462809917356
005930,2020-08-19,907,174,1.938257993384785,0.1918412348401323
005930,2020-08-20,1557,338,1.9152215799614642,0.21708413615928066
005930,2020-08-21,959,202,1.9708029197080292,0.21063607924921793
005930,2020-08-22,613,96,1.967373572593801,0.1566068515497553
033100,2020-08-18,1,0,1.0,0.0
033100,2020-08-20,2,0,1.5,0.0
033100,2020-08-21,2,0,1.5,0.0
033100,2020-08-22,1,0,2.0,0.0
080220,2020-08-16,1,0,2.0,0.0
080220,2020-08-18,6,2,2.5,0.3333333333333333
080220,2020-08-19,2,0,0.0,0.0
080220,2020-08-20,6,2,2.0,0.3333333333333333
080220,2020-08-21,3,0,2.0,0.0
080220,2020-08-22,1,0,1.0,0.0
105560,2020-08-16,13,4,2.3076923076923075,0.3076923076923077
105560,2020-08-17,14,2,2.0,0.14285714285714285
105560,2020-08-18,58,17,1.896551724137931,0.29310344827586204
105560,2020-08-19,40,6,1.75,0.15
105560,2020-08-20,102,11,1.4411764705882353,0.10784313725490197
105560,2020-08-21,61,13,1.819672131147541,0.21311475409836064
105560,2020-08-22,10,0,1.7,0.0
190510,2020-08-16,1,0,2.0,0.0
190510,2020-08-18,10,3,2.4,0.3
190510,2020-08-19,3,0,1.6666666666666667,0.0
190510,2020-08-20,10,0,1.4,0.0
190510,2020-08-21,11,3,2.090909090909091,0.2727272727272727
190510,2020-08-22,1,0,1.0,0.0
272110,2020-08-18,11,1,1.4545454545454546,0.09090909090909091
272110,2020-08-19,8,1,1.5,0.125
272110,2020-08-20,4,0,1.5,0.0
272110,2020-08-21,4,2,2.25,0.5
272110,2020-08-22,1,0,2.0,0.0
000660,2020-08-23,120,22,1.8,0.18333333333333332
000660,2020-08-24,426,126,1.983568075117371,0.29577464788732394
000660,2020-08-25,343,102,2.0349854227405246,0.29737609329446063
000660,2020-08-26,372,134,2.096774193548387,0.3602150537634409
000660,2020-08-27,303,105,2.102310231023102,0.3465346534653465
000660,2020-08-28,252,76,2.0317460317460316,0.30158730158730157
000660,2020-08-29,32,11,2.125,0.34375
005380,2020-08-23,165,45,2.0,0.2727272727272727
005380,2020-08-24,495,164,2.1232323232323234,0.33131313131313134
005380,2020-08-25,588,193,2.054421768707483,0.3282312925170068
005380,2020-08-26,441,142,2.077097505668934,0.3219954648526077
005380,2020-08-27,432,113,1.9953703703703705,0.26157407407407407
005380,2020-08-28,991,365,2.175580221997982,0.3683148335015136
005380,2020-08-29,138,34,1.9782608695652173,0.2463768115942029
005930,2020-08-23,621,90,1.922705314009662,0.14492753623188406
005930,2020-08-24,681,131,1.973568281938326,0.19236417033773862
005930,2020-08-25,704,133,1.8963068181818181,0.18892045454545456
005930,2020-08-26,666,118,1.84984984984985,0.17717717717717718
005930,2020-08-27,873,175,1.90950744558992,0.2004581901489118
005930,2020-08-28,871,155,1.8369690011481057,0.17795637198622274
005930,2020-08-29,478,58,1.9079497907949792,0.12133891213389121
033100,2020-08-24,2,2,3.0,1.0
033100,2020-08-27,2,0,2.0,0.0
033100,2020-08-28,3,0,1.6666666666666667,0.0
080220,2020-08-23,1,0,2.0,0.0
080220,2020-08-24,3,0,1.6666666666666667,0.0
080220,2020-08-26,3,1,2.3333333333333335,0.3333333333333333
080220,2020-08-27,6,0,0.8333333333333334,0.0
080220,2020-08-28,3,1,2.3333333333333335,0.3333333333333333
080220,2020-08-29,3,2,2.6666666666666665,0.6666666666666666
105560,2020-08-23,11,1,1.7272727272727273,0.09090909090909091
105560,2020-08-24,42,10,1.880952380952381,0.23809523809523808
105560,2020-08-25,32,7,1.75,0.21875
105560,2020-08-26,105,21,1.6952380952380952,0.2
105560,2020-08-27,90,26,1.9555555555555555,0.28888888888888886
105560,2020-08-28,105,36,2.2095238095238097,0.34285714285714286
105560,2020-08-29,15,3,2.066666666666667,0.2
190510,2020-08-23,3,0,1.6666666666666667,0.0
190510,2020-08-24,5,2,2.2,0.4
190510,2020-08-25,4,2,2.5,0.5
190510,2020-08-26,13,5,2.230769230769231,0.38461538461538464
190510,2020-08-27,12,1,1.6666666666666667,0.08333333333333333
190510,2020-08-28,2,1,2.5,0.5
190510,2020-08-29,3,3,3.3333333333333335,1.0
272110,2020-08-24,1,1,3.0,1.0
272110,2020-08-27,2,1,2.5,0.5
000660,2020-08-30,31,9,2.064516129032258,0.2903225806451613
000660,2020-08-31,419,100,1.8233890214797137,0.2386634844868735
000660,2020-09-01,191,61,2.005235602094241,0.3193717277486911
000660,2020-09-02,270,89,1.9851851851851852,0.3296296296296296
000660,2020-09-03,362,111,2.005524861878453,0.30662983425414364
000660,2020-09-04,367,98,1.9182561307901906,0.2670299727520436
000660,2020-09-05,59,16,2.0338983050847457,0.2711864406779661
005380,2020-08-30,164,44,2.1646341463414633,0.2682926829268293
005380,2020-08-31,815,264,2.0773006134969325,0.3239263803680982
005380,2020-09-01,587,174,2.0885860306643953,0.29642248722316866
005380,2020-09-02,693,196,2.0707070707070705,0.2828282828282828
005380,2020-09-03,468,156,2.155982905982906,0.3333333333333333
005380,2020-09-04,581,192,2.017211703958692,0.3304647160068847
005380,2020-09-05,169,43,1.970414201183432,0.25443786982248523
005930,2020-08-30,567,78,1.8977072310405643,0.13756613756613756
005930,2020-08-31,1336,275,1.8016467065868262,0.2058383233532934
005930,2020-09-01,993,181,1.933534743202417,0.1822759315206445
005930,2020-09-02,891,193,1.9607182940516275,0.2166105499438833
005930,2020-09-03,935,249,2.025668449197861,0.2663101604278075
005930,2020-09-04,1151,310,2.0060816681146827,0.2693310165073849
005930,2020-09-05,488,78,1.9405737704918034,0.1598360655737705
033100,2020-08-31,1,0,0.0,0.0
033100,2020-09-01,1,0,2.0,0.0
033100,2020-09-02,1,0,0.0,0.0
033100,2020-09-03,1,0,2.0,0.0
033100,2020-09-04,3,1,2.0,0.3333333333333333
033100,2020-09-05,2,0,2.0,0.0
064850,2020-09-02,1,0,2.0,0.0
064850,2020-09-03,1,0,2.0,0.0
080220,2020-08-30,3,0,2.0,0.0
080220,2020-08-31,3,1,2.3333333333333335,0.3333333333333333
080220,2020-09-01,3,1,1.6666666666666667,0.3333333333333333
080220,2020-09-02,5,2,2.4,0.4
080220,2020-09-03,8,2,2.125,0.25
080220,2020-09-04,6,2,1.6666666666666667,0.3333333333333333
080220,2020-09-05,2,0,2.0,0.0
105560,2020-08-30,9,1,2.0,0.1111111111111111
105560,2020-08-31,86,21,1.6627906976744187,0.2441860465116279
105560,2020-09-01,33,8,2.0,0.24242424242424243
105560,2020-09-02,34,4,1.7647058823529411,0.11764705882352941
105560,2020-09-03,55,7,1.690909090909091,0.12727272727272726
105560,2020-09-04,55,12,1.7818181818181817,0.21818181818181817
105560,2020-09-05,27,8,2.111111111111111,0.2962962962962963
190510,2020-08-31,3,2,2.6666666666666665,0.6666666666666666
190510,2020-09-01,6,1,2.0,0.16666666666666666
190510,2020-09-02,1,1,3.0,1.0
190510,2020-09-03,5,1,1.8,0.2
190510,2020-09-04,9,4,2.4444444444444446,0.4444444444444444
190510,2020-09-05,1,0,2.0,0.0
272110,2020-09-01,1,0,2.0,0.0
272110,2020-09-02,2,1,2.0,0.5
272110,2020-09-03,1,0,2.0,0.0
000660,2020-09-06,38,5,2.0526315789473686,0.13157894736842105
000660,2020-09-07,138,37,1.8695652173913044,0.26811594202898553
000660,2020-09-08,283,85,1.9505300353356891,0.3003533568904594
000660,2020-09-09,290,79,1.903448275862069,0.27241379310344827
000660,2020-09-10,298,69,1.7583892617449663,0.23154362416107382
000660,2020-09-11,189,77,2.121693121693122,0.4074074074074074
000660,2020-09-12,33,10,2.0606060606060606,0.30303030303030304
005380,2020-09-06,114,25,2.008771929824561,0.21929824561403508
005380,2020-09-07,413,125,2.0217917675544794,0.3026634382566586
005380,2020-09-08,601,171,2.0083194675540765,0.28452579034941766
005380,2020-09-09,683,232,2.143484626647145,0.3396778916544656
005380,2020-09-10,544,203,2.2261029411764706,0.37316176470588236
005380,2020-09-11,689,217,2.1117561683599417,0.3149492017416546
005380,2020-09-12,133,37,2.030075187969925,0.2781954887218045
005930,2020-09-06,396,58,1.9595959595959596,0.14646464646464646
005930,2020-09-07,841,214,2.0546967895362664,0.2544589774078478
005930,2020-09-08,1230,378,2.130081300813008,0.3073170731707317
005930,2020-09-09,1093,329,2.0768526989935956,0.3010064043915828
005930,2020-09-10,1000,310,2.092,0.31
005930,2020-09-11,680,155,1.9970588235294118,0.22794117647058823
005930,2020-09-12,373,43,1.9142091152815013,0.11528150134048257
033100,2020-09-06,2,1,3.0,0.5
033100,2020-09-07,4,2,2.5,0.5
033100,2020-09-08,4,1,1.75,0.25
033100,2020-09-09,5,3,2.6,0.6
033100,2020-09-10,2,1,3.0,0.5
033100,2020-09-11,7,1,2.2857142857142856,0.14285714285714285
064850,2020-09-07,1,1,4.0,1.0
064850,2020-09-09,1,0,1.0,0.0
064850,2020-09-11,1,0,1.0,0.0
080220,2020-09-06,2,1,2.5,0.5
080220,2020-09-07,7,2,2.2857142857142856,0.2857142857142857
080220,2020-09-08,5,4,3.0,0.8
080220,2020-09-09,4,2,2.5,0.5
080220,2020-09-10,5,2,2.0,0.4
080220,2020-09-11,4,0,1.25,0.0
105560,2020-09-06,13,3,2.1538461538461537,0.23076923076923078
105560,2020-09-07,90,21,1.9777777777777779,0.23333333333333334
105560,2020-09-08,73,14,1.7397260273972603,0.1917808219178082
105560,2020-09-09,58,23,2.1551724137931036,0.39655172413793105
105560,2020-09-10,39,11,2.0256410256410255,0.28205128205128205
105560,2020-09-11,51,8,1.7843137254901962,0.1568627450980392
105560,2020-09-12,7,0,1.8571428571428572,0.0
190510,2020-09-07,11,6,2.3636363636363638,0.5454545454545454
190510,2020-09-08,3,0,1.6666666666666667,0.0
190510,2020-09-09,5,2,2.6,0.4
190510,2020-09-10,5,1,2.0,0.2
190510,2020-09-11,17,7,2.2941176470588234,0.4117647058823529
272110,2020-09-06,1,0,2.0,0.0
272110,2020-09-09,1,0,2.0,0.0
272110,2020-09-12,1,0,2.0,0.0
000660,2020-09-13,52,12,1.9423076923076923,0.23076923076923078
000660,2020-09-14,242,101,2.2231404958677685,0.41735537190082644
000660,2020-09-15,305,102,1.9409836065573771,0.3344262295081967
000660,2020-09-16,205,52,1.8048780487804879,0.25365853658536586
000660,2020-09-17,206,74,2.174757281553398,0.3592233009708738
000660,2020-09-18,269,82,1.933085501858736,0.3048327137546468
000660,2020-09-19,45,7,1.6666666666666667,0.15555555555555556
005380,2020-09-13,137,35,1.9708029197080292,0.25547445255474455
005380,2020-09-14,745,300,2.2550335570469797,0.40268456375838924
005380,2020-09-15,575,191,2.1095652173913044,0.33217391304347826
005380,2020-09-16,884,315,2.182126696832579,0.3563348416289593
005380,2020-09-17,807,272,2.1127633209417596,0.33705080545229243
005380,2020-09-18,586,179,1.9965870307167235,0.3054607508532423
005380,2020-09-19,93,25,2.043010752688172,0.26881720430107525
005930,2020-09-13,388,57,2.0489690721649483,0.14690721649484537
005930,2020-09-14,820,261,2.1951219512195124,0.3182926829268293
005930,2020-09-15,747,224,2.1191432396251675,0.2998661311914324
005930,2020-09-16,753,182,2.0185922974767596,0.24169986719787517
005930,2020-09-17,1012,254,1.982213438735178,0.2509881422924901
005930,2020-09-18,679,126,1.87039764359352,0.18556701030927836
005930,2020-09-19,335,42,1.9253731343283582,0.1253731343283582
033100,2020-09-13,5,1,2.2,0.2
033100,2020-09-14,3,0,2.0,0.0
033100,2020-09-15,2,0,1.5,0.0
033100,2020-09-16,3,0,2.0,0.0
033100,2020-09-17,4,0,2.0,0.0
033100,2020-09-18,1,0,2.0,0.0
080220,2020-09-13,1,0,2.0,0.0
080220,2020-09-14,62,23,2.306451612903226,0.3709677419354839
080220,2020-09-15,186,61,2.10752688172043,0.3279569892473118
080220,2020-09-16,347,99,1.92507204610951,0.28530259365994237
080220,2020-09-17,67,25,2.1044776119402986,0.373134328358209
080220,2020-09-18,62,21,1.967741935483871,0.3387096774193548
080220,2020-09-19,8,0,1.0,0.0
105560,2020-09-13,9,3,2.2222222222222223,0.3333333333333333
105560,2020-09-14,54,12,1.8518518518518519,0.2222222222222222
105560,2020-09-15,44,10,1.8409090909090908,0.22727272727272727
105560,2020-09-16,70,21,2.0428571428571427,0.3
105560,2020-09-17,57,14,1.9649122807017543,0.24561403508771928
105560,2020-09-18,51,13,1.6470588235294117,0.2549019607843137
105560,2020-09-19,4,1,2.25,0.25
190510,2020-09-13,2,1,3.0,0.5
190510,2020-09-14,4,1,2.25,0.25
190510,2020-09-15,5,0,1.4,0.0
190510,2020-09-16,5,0,1.6,0.0
190510,2020-09-17,6,2,2.1666666666666665,0.3333333333333333
190510,2020-09-18,6,2,2.1666666666666665,0.3333333333333333
190510,2020-09-19,1,0,2.0,0.0
272110,2020-09-15,4,1,2.25,0.25
272110,2020-09-16,10,6,2.7,0.6
272110,2020-09-17,11,2,2.0,0.18181818181818182
272110,2020-09-19,1,0,2.0,0.0
000660,2020-09-20,59,14,1.9830508474576272,0.23728813559322035
000660,2020-09-21,215,58,1.9348837209302325,0.26976744186046514
000660,2020-09-22,218,66,1.8027522935779816,0.30275229357798167
000660,2020-09-23,304,101,2.0098684210526314,0.33223684210526316
000660,2020-09-24,281,92,1.99288256227758,0.3274021352313167
000660,2020-09-25,203,49,1.8522167487684729,0.2413793103448276
000660,2020-09-26,37,5,1.4324324324324325,0.13513513513513514
005380,2020-09-20,107,32,2.177570093457944,0.29906542056074764
005380,2020-09-21,577,178,2.072790294627383,0.30849220103986136
005380,2020-09-22,575,180,1.9982608695652173,0.3130434782608696
005380,2020-09-23,793,243,2.007566204287516,0.3064312736443884
005380,2020-09-24,706,206,2.0056657223796033,0.29178470254957506
005380,2020-09-25,562,159,1.98932384341637,0.28291814946619215
005380,2020-09-26,187,40,2.0053475935828877,0.21390374331550802
005930,2020-09-20,368,52,1.9375,0.14130434782608695
005930,2020-09-21,525,123,2.001904761904762,0.2342857142857143
005930,2020-09-22,689,167,1.9695210449927432,0.24238026124818576
005930,2020-09-23,673,166,1.9316493313521546,0.24665676077265974
005930,2020-09-24,972,198,1.8497942386831276,0.2037037037037037
005930,2020-09-25,720,131,1.9319444444444445,0.18194444444444444
005930,2020-09-26,413,53,1.9200968523002422,0.12832929782082325
033100,2020-09-21,2,0,1.5,0.0
033100,2020-09-24,3,1,2.3333333333333335,0.3333333333333333
033100,2020-09-25,3,0,1.6666666666666667,0.0
033100,2020-09-26,1,1,3.0,1.0
080220,2020-09-20,8,4,2.375,0.5
080220,2020-09-21,35,10,1.9428571428571428,0.2857142857142857
080220,2020-09-22,27,6,1.7777777777777777,0.2222222222222222
080220,2020-09-23,26,7,2.076923076923077,0.2692307692307692
080220,2020-09-24,89,30,1.9662921348314606,0.33707865168539325
080220,2020-09-25,42,9,1.6666666666666667,0.21428571428571427
080220,2020-09-26,6,1,2.0,0.16666666666666666
105560,2020-09-20,14,0,1.8571428571428572,0.0
105560,2020-09-21,52,13,1.8076923076923077,0.25
105560,2020-09-22,61,16,1.9672131147540983,0.26229508196721313
105560,2020-09-23,80,25,1.975,0.3125
105560,2020-09-24,71,17,1.9295774647887325,0.23943661971830985
105560,2020-09-25,92,24,1.8369565217391304,0.2608695652173913
105560,2020-09-26,19,6,2.3684210526315788,0.3157894736842105
190510,2020-09-21,12,2,2.0,0.16666666666666666
190510,2020-09-22,7,1,2.0,0.14285714285714285
190510,2020-09-23,9,3,2.2222222222222223,0.3333333333333333
190510,2020-09-24,4,2,2.5,0.5
190510,2020-09-25,3,1,2.0,0.3333333333333333
272110,2020-09-20,1,0,2.0,0.0
272110,2020-09-21,3,1,2.0,0.3333333333333333
272110,2020-09-22,2,0,1.5,0.0
272110,2020-09-23,1,0,2.0,0.0
272110,2020-09-24,1,0,2.0,0.0
272110,2020-09-25,2,0,2.0,0.0
000660,2020-09-27,56,7,1.7321428571428572,0.125
000660,2020-09-28,168,32,1.6607142857142858,0.19047619047619047
000660,2020-09-29,152,44,1.9605263157894737,0.2894736842105263
000660,2020-09-30,57,3,1.368421052631579,0.05263157894736842
000660,2020-10-01,34,7,1.7352941176470589,0.20588235294117646
000660,2020-10-02,36,9,1.8611111111111112,0.25
000660,2020-10-03,29,6,1.6206896551724137,0.20689655172413793
005380,2020-09-27,127,31,2.078740157480315,0.2440944881889764
005380,2020-09-28,409,90,1.9339853300733496,0.2200488997555012
005380,2020-09-29,348,91,2.0344827586206895,0.2614942528735632
005380,2020-09-30,116,26,2.0689655172413794,0.22413793103448276
005380,2020-10-01,97,22,2.0103092783505154,0.2268041237113402
005380,2020-10-02,129,31,2.0930232558139537,0.24031007751937986
005380,2020-10-03,89,27,2.146067415730337,0.30337078651685395
005930,2020-09-27,341,41,1.8973607038123168,0.12023460410557185
005930,2020-09-28,638,131,1.9294670846394983,0.20532915360501566
005930,2020-09-29,589,92,1.8030560271646858,0.15619694397283532
005930,2020-09-30,301,42,1.9269102990033222,0.13953488372093023
005930,2020-10-01,249,34,1.9397590361445782,0.13654618473895583
005930,2020-10-02,532,87,1.9116541353383458,0.16353383458646617
005930,2020-10-03,450,69,1.9555555555555555,0.15333333333333332
033100,2020-09-27,4,0,1.5,0.0
033100,2020-09-28,5,0,1.8,0.0
033100,2020-09-29,1,0,2.0,0.0
033100,2020-10-02,1,0,1.0,0.0
064850,2020-09-30,1,0,2.0,0.0
080220,2020-09-27,7,1,1.8571428571428572,0.14285714285714285
080220,2020-09-28,42,10,1.6904761904761905,0.23809523809523808
080220,2020-09-29,24,9,2.1666666666666665,0.375
080220,2020-09-30,2,0,1.5,0.0
080220,2020-10-01,1,0,2.0,0.0
080220,2020-10-02,3,0,1.3333333333333333,0.0
080220,2020-10-03,2,0,1.5,0.0
105560,2020-09-27,15,6,2.2666666666666666,0.4
105560,2020-09-28,65,12,1.8,0.18461538461538463
105560,2020-09-29,107,21,1.794392523364486,0.19626168224299065
105560,2020-09-30,25,4,2.08,0.16
105560,2020-10-01,8,1,1.875,0.125
105560,2020-10-02,6,1,2.1666666666666665,0.16666666666666666
105560,2020-10-03,12,4,2.0833333333333335,0.3333333333333333
190510,2020-09-28,4,0,1.5,0.0
190510,2020-09-29,5,1,2.0,0.2
190510,2020-09-30,3,0,2.0,0.0
190510,2020-10-01,1,0,2.0,0.0
272110,2020-09-27,1,0,1.0,0.0
272110,2020-09-28,1,0,2.0,0.0
272110,2020-09-30,1,0,2.0,0.0
000660,2020-10-04,56,5,1.6785714285714286,0.08928571428571429
000660,2020-10-05,93,17,1.7526881720430108,0.1827956989247312
000660,2020-10-06,116,28,1.793103448275862,0.2413793103448276
000660,2020-10-07,113,19,1.761061946902655,0.168141592920354
000660,2020-10-08,156,25,1.7435897435897436,0.16025641025641027
000660,2020-10-09,79,12,1.759493670886076,0.1518987341772152
000660,2020-10-10,39,0,1.794871794871795,0.0
005380,2020-10-04,178,39,1.8764044943820224,0.21910112359550563
005380,2020-10-05,445,156,2.157303370786517,0.350561797752809
005380,2020-10-06,469,124,1.931769722814499,0.26439232409381663
005380,2020-10-07,326,100,2.0950920245398774,0.3067484662576687
005380,2020-10-08,445,110,2.0314606741573034,0.24719101123595505
005380,2020-10-09,198,47,2.0555555555555554,0.23737373737373738
005380,2020-10-10,128,35,2.171875,0.2734375
005930,2020-10-04,445,48,1.8876404494382022,0.10786516853932585
005930,2020-10-05,469,100,1.9829424307036247,0.21321961620469082
005930,2020-10-06,514,85,1.8404669260700388,0.16536964980544747
005930,2020-10-07,704,150,2.024147727272727,0.21306818181818182
005930,2020-10-08,1134,253,2.0008818342151677,0.22310405643738976
005930,2020-10-09,414,42,1.9202898550724639,0.10144927536231885
005930,2020-10-10,342,45,1.95906432748538,0.13157894736842105
033100,2020-10-06,1,0,2.0,0.0
033100,2020-10-07,1,0,1.0,0.0
033100,2020-10-09,1,0,2.0,0.0
033100,2020-10-10,1,0,2.0,0.0
080220,2020-10-04,1,0,2.0,0.0
080220,2020-10-05,12,5,2.0833333333333335,0.4166666666666667
080220,2020-10-06,11,7,2.6363636363636362,0.6363636363636364
080220,2020-10-07,39,20,2.4358974358974357,0.5128205128205128
080220,2020-10-08,12,3,1.8333333333333333,0.25
080220,2020-10-10,6,2,2.0,0.3333333333333333
105560,2020-10-04,8,1,2.125,0.125
105560,2020-10-05,92,27,2.0434782608695654,0.29347826086956524
105560,2020-10-06,63,20,2.0952380952380953,0.31746031746031744
105560,2020-10-07,69,20,2.1159420289855073,0.2898550724637681
105560,2020-10-08,54,14,2.037037037037037,0.25925925925925924
105560,2020-10-09,16,4,2.125,0.25
105560,2020-10-10,5,2,2.0,0.4
190510,2020-10-04,2,0,2.0,0.0
190510,2020-10-05,1,0,1.0,0.0
190510,2020-10-06,3,0,1.3333333333333333,0.0
190510,2020-10-07,1,0,2.0,0.0
190510,2020-10-08,3,1,2.3333333333333335,0.3333333333333333
190510,2020-10-09,1,0,2.0,0.0
190510,2020-10-10,1,0,2.0,0.0
272110,2020-10-09,1,0,1.0,0.0
000660,2020-10-11,44,2,1.6363636363636365,0.045454545454545456
000660,2020-10-12,151,37,1.9271523178807948,0.24503311258278146
000660,2020-10-13,259,82,2.0733590733590734,0.3166023166023166
000660,2020-10-14,148,38,1.8243243243243243,0.25675675675675674
000660,2020-10-15,133,20,1.6541353383458646,0.15037593984962405
000660,2020-10-16,111,25,1.8288288288288288,0.22522522522522523
000660,2020-10-17,43,3,1.5116279069767442,0.06976744186046512
005380,2020-10-11,116,13,1.9051724137931034,0.11206896551724138
005380,2020-10-12,314,91,2.1019108280254777,0.2898089171974522
005380,2020-10-13,343,108,2.0903790087463556,0.31486880466472306
005380,2020-10-14,330,80,1.9484848484848485,0.24242424242424243
005380,2020-10-15,307,70,1.9348534201954397,0.2280130293159609
005380,2020-10-16,669,169,1.8699551569506727,0.2526158445440957
005380,2020-10-17,241,56,1.9087136929460582,0.23236514522821577
005930,2020-10-11,359,36,1.9025069637883008,0.10027855153203342
005930,2020-10-12,443,106,2.0857787810383748,0.23927765237020315
005930,2020-10-13,581,151,2.017211703958692,0.25989672977624784
005930,2020-10-14,519,91,2.003853564547206,0.17533718689788053
005930,2020-10-15,604,156,1.9619205298013245,0.2582781456953642
005930,2020-10-16,490,121,1.9244897959183673,0.24693877551020407
005930,2020-10-17,319,61,2.1003134796238245,0.19122257053291536
033100,2020-10-12,5,1,1.4,0.2
033100,2020-10-13,5,3,2.6,0.6
033100,2020-10-14,3,0,2.0,0.0
033100,2020-10-15,1,0,2.0,0.0
033100,2020-10-16,3,0,2.0,0.0
033100,2020-10-17,1,1,3.0,1.0
080220,2020-10-11,1,0,1.0,0.0
080220,2020-10-12,16,6,2.4375,0.375
080220,2020-10-13,6,0,0.6666666666666666,0.0
080220,2020-10-14,11,1,1.3636363636363635,0.09090909090909091
080220,2020-10-15,6,2,2.3333333333333335,0.3333333333333333
080220,2020-10-16,12,3,1.9166666666666667,0.25
105560,2020-10-11,12,1,2.0,0.08333333333333333
105560,2020-10-12,68,24,2.3529411764705883,0.35294117647058826
105560,2020-10-13,40,6,1.975,0.15
105560,2020-10-14,111,25,1.7747747747747749,0.22522522522522523
105560,2020-10-15,36,9,1.8888888888888888,0.25
105560,2020-10-16,56,26,2.2857142857142856,0.4642857142857143
105560,2020-10-17,21,2,1.9523809523809523,0.09523809523809523
190510,2020-10-11,2,0,2.0,0.0
190510,2020-10-12,9,3,1.8888888888888888,0.3333333333333333
190510,2020-10-13,6,3,2.3333333333333335,0.5
190510,2020-10-14,3,1,2.0,0.3333333333333333
190510,2020-10-15,11,1,1.6363636363636365,0.09090909090909091
190510,2020-10-16,2,1,2.5,0.5
272110,2020-10-12,3,0,1.6666666666666667,0.0
272110,2020-10-13,4,1,2.25,0.25
272110,2020-10-14,1,0,1.0,0.0
272110,2020-10-16,2,0,2.0,0.0
000660,2020-10-18,52,8,1.8076923076923077,0.15384615384615385
000660,2020-10-19,141,31,1.8297872340425532,0.2198581560283688
000660,2020-10-20,1098,351,2.0036429872495445,0.319672131147541
000660,2020-10-21,436,97,1.871559633027523,0.22247706422018348
000660,2020-10-22,274,42,1.7226277372262773,0.15328467153284672
000660,2020-10-23,257,57,1.8443579766536966,0.22178988326848248
000660,2020-10-24,81,9,1.8271604938271604,0.1111111111111111
005380,2020-10-18,191,49,2.0471204188481678,0.25654450261780104
005380,2020-10-19,1167,267,1.8560411311053984,0.22879177377892032
005380,2020-10-20,1379,411,2.0043509789702685,0.29804205946337925
005380,2020-10-21,580,133,1.8810344827586207,0.2293103448275862
005380,2020-10-22,672,137,1.7976190476190477,0.20386904761904762
005380,2020-10-23,425,127,2.0964705882352943,0.2988235294117647
005380,2020-10-24,123,29,2.073170731707317,0.23577235772357724
005930,2020-10-18,261,34,1.89272030651341,0.13026819923371646
005930,2020-10-19,397,80,1.964735516372796,0.20151133501259447
005930,2020-10-20,498,104,1.9759036144578312,0.20883534136546184
