company_code,dt,attn_volume,greed_count,mean_greed_score,greed_ratio
000660,2023-02-27,72,19,1.9305555555555556,0.2638888888888889
000660,2023-02-28,84,18,1.6428571428571428,0.21428571428571427
000660,2023-03-01,58,4,1.5862068965517242,0.06896551724137931
000660,2023-03-02,145,31,1.6482758620689655,0.21379310344827587
000660,2023-03-03,129,30,1.744186046511628,0.23255813953488372
000660,2023-03-04,57,9,1.719298245614035,0.15789473684210525
005380,2023-02-26,37,5,1.4594594594594594,0.13513513513513514
005380,2023-02-27,94,18,1.6808510638297873,0.19148936170212766
005380,2023-02-28,81,13,1.7654320987654322,0.16049382716049382
005380,2023-03-01,38,5,1.763157894736842,0.13157894736842105
005380,2023-03-02,178,33,1.6404494382022472,0.1853932584269663
005380,2023-03-03,223,32,1.5336322869955157,0.14349775784753363
005380,2023-03-04,31,3,1.5161290322580645,0.0967741935483871
005930,2023-02-26,1421,159,1.362420830401126,0.11189303307529909
005930,2023-02-27,2734,466,1.401609363569861,0.17044623262618874
005930,2023-02-28,2056,287,1.3497081712062258,0.13959143968871596
005930,2023-03-01,2117,229,1.279168634860652,0.108171941426547
005930,2023-03-02,2249,285,1.3090262338817251,0.1267229879946643
005930,2023-03-03,2363,341,1.3605586119339823,0.14430808294540837
005930,2023-03-04,1542,167,1.3313878080415045,0.10830090791180286
033100,2023-02-27,5,2,2.2,0.4
033100,2023-02-28,7,2,1.5714285714285714,0.2857142857142857
033100,2023-03-02,60,21,2.033333333333333,0.35
033100,2023-03-03,12,1,1.8333333333333333,0.08333333333333333
033100,2023-03-04,2,0,2.0,0.0
080220,2023-02-26,9,6,2.5555555555555554,0.6666666666666666
080220,2023-02-27,53,22,2.150943396226415,0.41509433962264153
080220,2023-02-28,45,8,1.7555555555555555,0.17777777777777778
080220,2023-03-01,13,1,1.6153846153846154,0.07692307692307693
080220,2023-03-02,44,9,1.5909090909090908,0.20454545454545456
080220,2023-03-03,27,5,1.8148148148148149,0.18518518518518517
080220,2023-03-04,1,0,1.0,0.0
105560,2023-02-26,15,0,1.8666666666666667,0.0
105560,2023-02-27,26,0,1.3846153846153846,0.0
105560,2023-02-28,26,2,1.8076923076923077,0.07692307692307693
105560,2023-03-01,9,0,1.5555555555555556,0.0
105560,2023-03-02,32,4,1.625,0.125
105560,2023-03-03,40,8,1.75,0.2
105560,2023-03-04,9,2,1.8888888888888888,0.2222222222222222
190510,2023-02-26,6,1,1.8333333333333333,0.16666666666666666
190510,2023-02-27,45,11,1.7777777777777777,0.24444444444444444
190510,2023-02-28,52,6,1.25,0.11538461538461539
190510,2023-03-01,8,1,1.875,0.125
190510,2023-03-02,64,8,1.46875,0.125
190510,2023-03-03,87,18,1.5057471264367817,0.20689655172413793
190510,2023-03-04,6,3,2.8333333333333335,0.5
272110,2023-02-27,5,2,2.0,0.4
272110,2023-02-28,5,0,1.2,0.0
272110,2023-03-02,6,0,1.1666666666666667,0.0
272110,2023-03-03,4,0,1.0,0.0
373220,2023-02-26,40,5,1.725,0.125
373220,2023-02-27,119,33,1.7226890756302522,0.2773109243697479
373220,2023-02-28,113,22,1.7787610619469028,0.19469026548672566
373220,2023-03-01,56,8,1.875,0.14285714285714285
373220,2023-03-02,118,33,1.923728813559322,0.2796610169491525
373220,2023-03-03,127,22,1.5984251968503937,0.1732283464566929
373220,2023-03-04,45,6,1.8888888888888888,0.13333333333333333
000660,2023-03-05,65,1,1.3692307692307693,0.015384615384615385
000660,2023-03-06,82,10,1.6341463414634145,0.12195121951219512
000660,2023-03-07,114,17,1.763157894736842,0.14912280701754385
000660,2023-03-08,177,27,1.615819209039548,0.15254237288135594
000660,2023-03-09,145,19,1.4482758620689655,0.1310344827586207
000660,2023-03-10,175,31,1.5771428571428572,0.17714285714285713
000660,2023-03-11,76,9,1.5789473684210527,0.11842105263157894
005380,2023-03-05,24,3,1.7083333333333333,0.125
005380,2023-03-06,97,19,1.577319587628866,0.1958762886597938
005380,2023-03-07,132,12,1.3409090909090908,0.09090909090909091
005380,2023-03-08,105,11,1.5047619047619047,0.10476190476190476
005380,2023-03-09,125,23,1.688,0.184
005380,2023-03-10,74,6,1.4864864864864864,0.08108108108108109
005380,2023-03-11,25,1,1.4,0.04
005930,2023-03-05,1626,163,1.2669126691266912,0.1002460024600246
005930,2023-03-06,2191,322,1.4559561843906892,0.14696485623003194
005930,2023-03-07,2227,319,1.3767400089806916,0.143242029636282
005930,2023-03-08,2280,364,1.424561403508772,0.15964912280701754
005930,2023-03-09,2167,404,1.4679280110752193,0.1864328564836179
005930,2023-03-10,3612,524,1.280454042081949,0.1450719822812846
005930,2023-03-11,2297,245,1.3199825859817154,0.10666086199390509
033100,2023-03-05,1,0,2.0,0.0
033100,2023-03-06,13,3,1.9230769230769231,0.23076923076923078
033100,2023-03-07,5,1,1.4,0.2
033100,2023-03-08,7,2,2.142857142857143,0.2857142857142857
033100,2023-03-09,4,1,2.5,0.25
033100,2023-03-10,5,0,1.8,0.0
080220,2023-03-05,11,1,1.9090909090909092,0.09090909090909091
080220,2023-03-06,102,36,1.8235294117647058,0.35294117647058826
080220,2023-03-07,30,10,1.9333333333333333,0.3333333333333333
080220,2023-03-08,70,15,1.7714285714285714,0.21428571428571427
080220,2023-03-09,31,11,2.3548387096774195,0.3548387096774194
080220,2023-03-10,12,0,1.3333333333333333,0.0
080220,2023-03-11,2,1,2.0,0.5
105560,2023-03-05,18,1,1.6111111111111112,0.05555555555555555
105560,2023-03-06,43,8,1.6511627906976745,0.18604651162790697
105560,2023-03-07,15,2,1.9333333333333333,0.13333333333333333
105560,2023-03-08,21,2,1.8095238095238095,0.09523809523809523
105560,2023-03-09,33,10,1.9696969696969697,0.30303030303030304
105560,2023-03-10,56,10,1.6428571428571428,0.17857142857142858
105560,2023-03-11,48,2,1.4583333333333333,0.041666666666666664
190510,2023-03-05,4,2,2.0,0.5
190510,2023-03-06,59,15,1.7627118644067796,0.2542372881355932
190510,2023-03-07,90,18,1.6777777777777778,0.2
190510,2023-03-08,24,4,1.7083333333333333,0.16666666666666666
190510,2023-03-09,42,4,1.4523809523809523,0.09523809523809523
190510,2023-03-10,28,8,1.5357142857142858,0.2857142857142857
190510,2023-03-11,4,0,0.5,0.0
272110,2023-03-06,15,1,1.4,0.06666666666666667
272110,2023-03-07,8,0,1.5,0.0
272110,2023-03-08,5,1,2.2,0.2
272110,2023-03-09,11,2,1.3636363636363635,0.18181818181818182
272110,2023-03-10,10,3,2.1,0.3
272110,2023-03-11,2,0,1.0,0.0
373220,2023-03-05,38,8,2.0,0.21052631578947367
373220,2023-03-06,127,33,1.9448818897637796,0.25984251968503935
373220,2023-03-07,204,49,1.8872549019607843,0.24019607843137256
373220,2023-03-08,128,25,1.796875,0.1953125
373220,2023-03-09,107,15,1.6168224299065421,0.14018691588785046
373220,2023-03-10,134,29,1.835820895522388,0.21641791044776118
373220,2023-03-11,59,6,1.6101694915254237,0.1016949152542373
000660,2023-03-12,91,10,1.5384615384615385,0.10989010989010989
000660,2023-03-13,130,35,1.8615384615384616,0.2692307692307692
000660,2023-03-14,271,64,1.6863468634686347,0.23616236162361623
000660,2023-03-15,878,189,1.6002277904328017,0.2152619589977221
000660,2023-03-16,323,87,1.7956656346749227,0.2693498452012384
000660,2023-03-17,337,101,1.8961424332344214,0.2997032640949555
000660,2023-03-18,87,19,1.6091954022988506,0.21839080459770116
005380,2023-03-12,28,1,1.4285714285714286,0.03571428571428571
005380,2023-03-13,58,14,1.8103448275862069,0.2413793103448276
005380,2023-03-14,110,19,1.4727272727272727,0.17272727272727273
005380,2023-03-15,120,15,1.7083333333333333,0.125
005380,2023-03-16,90,11,1.5888888888888888,0.12222222222222222
005380,2023-03-17,104,25,1.8653846153846154,0.2403846153846154
005380,2023-03-18,38,1,1.236842105263158,0.02631578947368421
005930,2023-03-12,2259,269,1.3085436033643205,0.11907923860115095
005930,2023-03-13,2441,404,1.4235968865219173,0.16550594018844736
005930,2023-03-14,3112,478,1.3907455012853471,0.15359897172236503
005930,2023-03-15,2626,453,1.507996953541508,0.1725057121096725
005930,2023-03-16,2757,417,1.4345302865433442,0.1512513601741023
005930,2023-03-17,2701,415,1.393557941503147,0.15364679748241392
005930,2023-03-18,2285,291,1.3816192560175056,0.12735229759299782
033100,2023-03-12,1,0,1.0,0.0
033100,2023-03-13,5,1,1.8,0.2
033100,2023-03-14,6,1,1.8333333333333333,0.16666666666666666
033100,2023-03-15,4,0,2.0,0.0
033100,2023-03-16,5,0,2.0,0.0
033100,2023-03-17,11,1,1.7272727272727273,0.09090909090909091
033100,2023-03-18,1,0,2.0,0.0
064850,2023-03-17,1,0,0.0,0.0
080220,2023-03-12,2,1,1.5,0.5
080220,2023-03-13,24,5,1.9583333333333333,0.20833333333333334
080220,2023-03-14,18,4,1.5555555555555556,0.2222222222222222
080220,2023-03-15,128,43,2.171875,0.3359375
080220,2023-03-16,137,34,1.9197080291970803,0.24817518248175183
080220,2023-03-17,89,29,1.9662921348314606,0.3258426966292135
080220,2023-03-18,3,0,1.3333333333333333,0.0
105560,2023-03-12,40,6,1.75,0.15
105560,2023-03-13,54,6,1.5740740740740742,0.1111111111111111
105560,2023-03-14,76,23,2.0,0.3026315789473684
105560,2023-03-15,58,8,1.6896551724137931,0.13793103448275862
105560,2023-03-16,57,11,1.912280701754386,0.19298245614035087
105560,2023-03-17,55,9,1.6,0.16363636363636364
105560,2023-03-18,18,4,1.8333333333333333,0.2222222222222222
190510,2023-03-12,3,0,2.0,0.0
190510,2023-03-13,25,6,1.68,0.24
190510,2023-03-14,48,10,1.4791666666666667,0.20833333333333334
190510,2023-03-15,20,1,1.2,0.05
190510,2023-03-16,13,1,1.2307692307692308,0.07692307692307693
190510,2023-03-17,16,3,1.625,0.1875
190510,2023-03-18,2,1,3.0,0.5
272110,2023-03-12,1,0,1.0,0.0
272110,2023-03-13,7,2,1.8571428571428572,0.2857142857142857
272110,2023-03-14,7,3,2.4285714285714284,0.42857142857142855
272110,2023-03-15,4,1,2.0,0.25
272110,2023-03-16,1,1,3.0,1.0
272110,2023-03-17,28,6,1.7857142857142858,0.21428571428571427
272110,2023-03-18,1,0,0.0,0.0
373220,2023-03-12,62,7,1.7580645161290323,0.11290322580645161
373220,2023-03-13,128,29,1.8046875,0.2265625
373220,2023-03-14,114,22,1.719298245614035,0.19298245614035087
373220,2023-03-15,156,46,2.0641025641025643,0.2948717948717949
373220,2023-03-16,164,53,2.024390243902439,0.3231707317073171
373220,2023-03-17,183,42,1.7704918032786885,0.22950819672131148
373220,2023-03-18,53,7,1.5849056603773586,0.1320754716981132
000660,2023-03-19,67,10,1.671641791044776,0.14925373134328357
000660,2023-03-20,110,23,1.6818181818181819,0.20909090909090908
000660,2023-03-21,124,20,1.6129032258064515,0.16129032258064516
000660,2023-03-22,141,37,1.7446808510638299,0.2624113475177305
000660,2023-03-23,136,34,1.9191176470588236,0.25
000660,2023-03-24,204,53,1.7598039215686274,0.25980392156862747
000660,2023-03-25,39,14,2.1538461538461537,0.358974358974359
005380,2023-03-19,23,1,1.6956521739130435,0.043478260869565216
005380,2023-03-20,90,9,1.3666666666666667,0.1
005380,2023-03-21,77,12,1.7662337662337662,0.15584415584415584
005380,2023-03-22,187,56,1.9090909090909092,0.2994652406417112
005380,2023-03-23,132,23,1.7803030303030303,0.17424242424242425
005380,2023-03-24,187,34,1.5668449197860963,0.18181818181818182
005380,2023-03-25,43,2,1.4651162790697674,0.046511627906976744
005930,2023-03-19,1909,276,1.4400209533787323,0.14457831325301204
005930,2023-03-20,2515,320,1.3324055666003976,0.1272365805168986
005930,2023-03-21,2664,369,1.4039039039039038,0.13851351351351351
005930,2023-03-22,2679,420,1.459873086972751,0.15677491601343785
005930,2023-03-23,2461,403,1.492482730597318,0.16375457131247462
005930,2023-03-24,2297,352,1.4514584240313453,0.15324336090552895
005930,2023-03-25,1683,235,1.3737373737373737,0.13963161021984552
033100,2023-03-20,7,1,1.8571428571428572,0.14285714285714285
033100,2023-03-21,3,0,2.0,0.0
033100,2023-03-22,9,2,1.6666666666666667,0.2222222222222222
033100,2023-03-23,3,0,1.3333333333333333,0.0
033100,2023-03-24,4,0,0.5,0.0
033100,2023-03-25,1,0,2.0,0.0
064850,2023-03-20,1,1,3.0,1.0
064850,2023-03-24,1,1,3.0,1.0
080220,2023-03-19,2,0,2.0,0.0
080220,2023-03-20,42,13,2.119047619047619,0.30952380952380953
080220,2023-03-21,25,13,2.24,0.52
080220,2023-03-22,35,7,1.6571428571428573,0.2
080220,2023-03-23,23,4,1.7391304347826086,0.17391304347826086
080220,2023-03-24,113,30,1.920353982300885,0.26548672566371684
080220,2023-03-25,5,1,2.2,0.2
105560,2023-03-19,16,2,1.75,0.125
105560,2023-03-20,41,11,2.1463414634146343,0.2682926829268293
105560,2023-03-21,54,14,1.962962962962963,0.25925925925925924
105560,2023-03-22,35,9,1.8,0.2571428571428571
105560,2023-03-23,40,8,1.725,0.2
105560,2023-03-24,112,23,1.7053571428571428,0.20535714285714285
105560,2023-03-25,41,3,1.5121951219512195,0.07317073170731707
190510,2023-03-19,2,0,1.0,0.0
190510,2023-03-20,7,0,1.1428571428571428,0.0
190510,2023-03-21,12,3,1.4166666666666667,0.25
190510,2023-03-22,20,5,1.5,0.25
190510,2023-03-23,22,3,1.3636363636363635,0.13636363636363635
190510,2023-03-24,28,9,1.8928571428571428,0.32142857142857145
190510,2023-03-25,4,2,2.5,0.5
272110,2023-03-19,1,0,2.0,0.0
272110,2023-03-20,25,8,1.72,0.32
272110,2023-03-21,19,2,1.736842105263158,0.10526315789473684
272110,2023-03-22,10,1,1.4,0.1
272110,2023-03-23,13,3,1.6923076923076923,0.23076923076923078
272110,2023-03-24,27,8,1.7037037037037037,0.2962962962962963
272110,2023-03-25,3,1,2.3333333333333335,0.3333333333333333
373220,2023-03-19,41,3,1.5609756097560976,0.07317073170731707
373220,2023-03-20,138,25,1.7391304347826086,0.18115942028985507
373220,2023-03-21,105,20,1.8285714285714285,0.19047619047619047
373220,2023-03-22,178,74,2.269662921348315,0.4157303370786517
373220,2023-03-23,190,59,2.0052631578947366,0.3105263157894737
373220,2023-03-24,180,38,1.8222222222222222,0.2111111111111111
373220,2023-03-25,61,11,1.8032786885245902,0.18032786885245902
000660,2023-03-26,20,4,1.55,0.2
000660,2023-03-27,118,25,1.5,0.211864406779661
000660,2023-03-28,110,33,1.8,0.3
000660,2023-03-29,157,40,1.8343949044585988,0.25477707006369427
000660,2023-03-30,219,55,1.7168949771689497,0.2511415525114155
000660,2023-03-31,161,30,1.5838509316770186,0.18633540372670807
000660,2023-04-01,78,12,1.5384615384615385,0.15384615384615385
005380,2023-03-26,39,5,1.641025641025641,0.1282051282051282
005380,2023-03-27,114,16,1.4736842105263157,0.14035087719298245
005380,2023-03-28,98,13,1.5918367346938775,0.1326530612244898
005380,2023-03-29,136,28,1.8235294117647058,0.20588235294117646
005380,2023-03-30,105,28,1.7428571428571429,0.26666666666666666
005380,2023-03-31,165,37,1.8242424242424242,0.22424242424242424
005380,2023-04-01,135,18,1.7703703703703704,0.13333333333333333
005930,2023-03-26,1605,215,1.3588785046728973,0.13395638629283488
005930,2023-03-27,2017,269,1.3777887952404562,0.13336638572136836
005930,2023-03-28,1979,261,1.4067710965133906,0.13188479029813036
005930,2023-03-29,2016,296,1.4176587301587302,0.14682539682539683
005930,2023-03-30,2048,321,1.484375,0.15673828125
005930,2023-03-31,1994,348,1.514543630892678,0.17452357071213642
005930,2023-04-01,1458,178,1.3772290809327847,0.12208504801097393
033100,2023-03-26,1,1,3.0,1.0
033100,2023-03-27,2,0,2.0,0.0
033100,2023-03-28,5,2,2.0,0.4
033100,2023-03-29,4,0,1.5,0.0
033100,2023-03-30,4,0,0.5,0.0
033100,2023-03-31,5,0,2.0,0.0
033100,2023-04-01,2,0,2.0,0.0
064850,2023-03-28,1,0,2.0,0.0
080220,2023-03-26,5,2,2.2,0.4
080220,2023-03-27,29,7,1.8275862068965518,0.2413793103448276
080220,2023-03-28,147,54,2.163265306122449,0.3673469387755102
080220,2023-03-29,252,70,1.7380952380952381,0.2777777777777778
080220,2023-03-30,240,58,1.7291666666666667,0.24166666666666667
080220,2023-03-31,124,29,1.6693548387096775,0.23387096774193547
080220,2023-04-01,6,1,2.0,0.16666666666666666
105560,2023-03-26,33,5,1.878787878787879,0.15151515151515152
105560,2023-03-27,63,12,1.7936507936507937,0.19047619047619047
105560,2023-03-28,53,13,2.018867924528302,0.24528301886792453
105560,2023-03-29,45,11,1.8444444444444446,0.24444444444444444
105560,2023-03-30,62,7,1.5,0.11290322580645161
105560,2023-03-31,22,3,1.7727272727272727,0.13636363636363635
105560,2023-04-01,10,1,1.9,0.1
190510,2023-03-26,4,1,1.75,0.25
190510,2023-03-27,10,3,1.1,0.3
190510,2023-03-28,71,16,1.732394366197183,0.22535211267605634
190510,2023-03-29,30,4,1.2,0.13333333333333333
190510,2023-03-30,51,11,1.6666666666666667,0.21568627450980393
190510,2023-03-31,67,9,1.626865671641791,0.13432835820895522
190510,2023-04-01,7,2,2.2857142857142856,0.2857142857142857
272110,2023-03-26,4,2,2.0,0.5
272110,2023-03-27,27,4,1.4074074074074074,0.14814814814814814
272110,2023-03-28,8,0,1.625,0.0
272110,2023-03-29,18,2,1.1666666666666667,0.1111111111111111
272110,2023-03-30,18,5,1.5,0.2777777777777778
272110,2023-03-31,17,1,1.2941176470588236,0.058823529411764705
373220,2023-03-26,53,14,1.8867924528301887,0.2641509433962264
373220,2023-03-27,200,49,1.82,0.245
373220,2023-03-28,97,29,1.9793814432989691,0.29896907216494845
373220,2023-03-29,140,31,1.8642857142857143,0.22142857142857142
373220,2023-03-30,145,52,2.0965517241379312,0.3586206896551724
373220,2023-03-31,156,34,1.8205128205128205,0.21794871794871795
373220,2023-04-01,89,17,2.033707865168539,0.19101123595505617
000660,2023-04-02,48,4,1.4375,0.08333333333333333
000660,2023-04-03,535,125,1.7925233644859813,0.2336448598130841
000660,2023-04-04,722,127,1.6246537396121883,0.17590027700831026
000660,2023-04-05,359,71,1.6657381615598885,0.1977715877437326
000660,2023-04-06,380,98,1.6631578947368422,0.2578947368421053
000660,2023-04-07,361,99,1.8808864265927978,0.2742382271468144
000660,2023-04-08,58,8,1.5689655172413792,0.13793103448275862
005380,2023-04-02,89,10,1.7191011235955056,0.11235955056179775
005380,2023-04-03,179,35,1.782122905027933,0.19553072625698323
005380,2023-04-04,168,38,1.8154761904761905,0.2261904761904762
005380,2023-04-05,163,39,1.8773006134969326,0.2392638036809816
005380,2023-04-06,133,28,1.7218045112781954,0.21052631578947367
005380,2023-04-07,164,21,1.6402439024390243,0.12804878048780488
005380,2023-04-08,27,1,1.4444444444444444,0.037037037037037035
005930,2023-04-02,1484,178,1.3652291105121295,0.11994609164420485
005930,2023-04-03,2011,284,1.4460467429139732,0.14122327200397813
005930,2023-04-04,1590,218,1.450943396226415,0.1371069182389937
005930,2023-04-05,1810,285,1.4475138121546962,0.1574585635359116
005930,2023-04-06,2113,291,1.4008518693800285,0.13771888310459063
005930,2023-04-07,3040,668,1.6657894736842105,0.21973684210526315
005930,2023-04-08,1467,208,1.4376278118609407,0.141785957736878
033100,2023-04-02,3,1,2.0,0.3333333333333333
033100,2023-04-03,25,7,1.88,0.28
033100,2023-04-04,27,3,1.5555555555555556,0.1111111111111111
033100,2023-04-05,9,0,0.8888888888888888,0.0
033100,2023-04-06,8,3,1.375,0.375
033100,2023-04-07,7,1,1.1428571428571428,0.14285714285714285
064850,2023-04-03,1,1,3.0,1.0
080220,2023-04-02,7,2,2.142857142857143,0.2857142857142857
080220,2023-04-03,55,17,1.9636363636363636,0.3090909090909091
080220,2023-04-04,58,7,1.4655172413793103,0.1206896551724138
080220,2023-04-05,47,14,1.8297872340425532,0.2978723404255319
080220,2023-04-06,32,5,1.75,0.15625
080220,2023-04-07,69,19,1.6956521739130435,0.2753623188405797
080220,2023-04-08,5,2,2.0,0.4
105560,2023-04-02,12,1,1.9166666666666667,0.08333333333333333
105560,2023-04-03,35,9,1.8571428571428572,0.2571428571428571
105560,2023-04-04,36,8,1.8611111111111112,0.2222222222222222
105560,2023-04-05,38,9,2.0,0.23684210526315788
105560,2023-04-06,59,13,1.8305084745762712,0.22033898305084745
105560,2023-04-07,30,6,1.9333333333333333,0.2
105560,2023-04-08,21,1,1.8095238095238095,0.047619047619047616
190510,2023-04-02,8,2,2.25,0.25
190510,2023-04-03,21,2,1.619047619047619,0.09523809523809523
190510,2023-04-04,19,2,1.2105263157894737,0.10526315789473684
190510,2023-04-05,25,3,1.28,0.12
190510,2023-04-06,20,4,1.5,0.2
190510,2023-04-07,64,7,1.421875,0.109375
190510,2023-04-08,4,0,0.5,0.0
272110,2023-04-02,2,0,1.0,0.0
272110,2023-04-03,20,5,1.45,0.25
272110,2023-04-04,23,3,1.4782608695652173,0.13043478260869565
272110,2023-04-05,18,3,1.3333333333333333,0.16666666666666666
272110,2023-04-06,5,1,1.8,0.2
272110,2023-04-07,11,3,2.0,0.2727272727272727
373220,2023-04-02,55,7,1.8181818181818181,0.12727272727272726
373220,2023-04-03,132,32,1.8863636363636365,0.24242424242424243
373220,2023-04-04,136,31,1.7058823529411764,0.22794117647058823
373220,2023-04-05,89,37,2.3258426966292136,0.4157303370786517
373220,2023-04-06,126,29,1.8174603174603174,0.23015873015873015
373220,2023-04-07,249,53,1.7590361445783131,0.21285140562248997
373220,2023-04-08,44,11,2.0,0.25
000660,2023-04-09,69,10,1.6956521739130435,0.14492753623188406
000660,2023-04-10,162,45,1.7654320987654322,0.2777777777777778
000660,2023-04-11,112,31,1.8125,0.2767857142857143
000660,2023-04-12,139,28,1.8273381294964028,0.2014388489208633
000660,2023-04-13,132,28,1.606060606060606,0.21212121212121213
000660,2023-04-14,85,15,1.8941176470588235,0.17647058823529413
000660,2023-04-15,32,3,1.5625,0.09375
005380,2023-04-09,40,10,2.0,0.25
005380,2023-04-10,164,26,1.5426829268292683,0.15853658536585366
005380,2023-04-11,331,89,1.9365558912386707,0.2688821752265861
005380,2023-04-12,405,123,2.0074074074074075,0.3037037037037037
005380,2023-04-13,215,52,1.827906976744186,0.24186046511627907
005380,2023-04-14,244,69,1.8114754098360655,0.2827868852459016
005380,2023-04-15,46,0,1.7608695652173914,0.0
005930,2023-04-09,1504,203,1.434840425531915,0.13497340425531915
005930,2023-04-10,2101,396,1.5587815326035221,0.18848167539267016
005930,2023-04-11,2048,341,1.48583984375,0.16650390625
005930,2023-04-12,1913,287,1.479874542603241,0.15002613695765812
005930,2023-04-13,1875,295,1.4848,0.15733333333333333
005930,2023-04-14,2279,304,1.4892496709082932,0.13339183852566916
005930,2023-04-15,1601,230,1.4659587757651469,0.14366021236727045
033100,2023-04-09,1,0,2.0,0.0
033100,2023-04-10,9,2,1.6666666666666667,0.2222222222222222
033100,2023-04-11,6,1,2.1666666666666665,0.16666666666666666
033100,2023-04-12,27,10,2.2962962962962963,0.37037037037037035
033100,2023-04-13,10,1,1.6,0.1
033100,2023-04-14,12,3,1.8333333333333333,0.25
033100,2023-04-15,3,2,2.6666666666666665,0.6666666666666666
080220,2023-04-09,10,3,2.0,0.3
080220,2023-04-10,41,11,1.6585365853658536,0.2682926829268293
080220,2023-04-11,55,18,2.0727272727272728,0.32727272727272727
080220,2023-04-12,29,9,2.0,0.3103448275862069
080220,2023-04-13,35,5,1.2571428571428571,0.14285714285714285
080220,2023-04-14,31,5,1.3870967741935485,0.16129032258064516
080220,2023-04-15,2,0,2.0,0.0
105560,2023-04-09,10,2,2.2,0.2
105560,2023-04-10,34,5,1.7647058823529411,0.14705882352941177
105560,2023-04-11,42,6,1.8333333333333333,0.14285714285714285
105560,2023-04-12,66,11,1.5,0.16666666666666666
105560,2023-04-13,31,8,1.935483870967742,0.25806451612903225
105560,2023-04-14,43,7,1.9767441860465116,0.16279069767441862
105560,2023-04-15,18,1,1.8333333333333333,0.05555555555555555
190510,2023-04-09,7,1,1.8571428571428572,0.14285714285714285
190510,2023-04-10,31,5,1.3548387096774193,0.16129032258064516
190510,2023-04-11,23,2,0.7391304347826086,0.08695652173913043
190510,2023-04-12,16,2,0.9375,0.125
190510,2023-04-13,23,3,1.434782608695652,0.13043478260869565
190510,2023-04-14,16,0,0.8125,0.0
190510,2023-04-15,2,0,1.0,0.0
272110,2023-04-10,5,1,1.4,0.2
272110,2023-04-11,6,1,1.8333333333333333,0.16666666666666666
272110,2023-04-12,6,3,2.1666666666666665,0.5
272110,2023-04-13,2,0,1.0,0.0
272110,2023-04-15,1,1,3.0,1.0
373220,2023-04-09,41,8,1.951219512195122,0.1951219512195122
373220,2023-04-10,181,45,1.856353591160221,0.24861878453038674
373220,2023-04-11,160,52,2.025,0.325
373220,2023-04-12,202,52,1.7920792079207921,0.25742574257425743
373220,2023-04-13,116,25,1.8017241379310345,0.21551724137931033
373220,2023-04-14,110,24,1.6363636363636365,0.21818181818181817
373220,2023-04-15,23,4,2.0,0.17391304347826086
000660,2023-04-16,20,1,1.1,0.05
000660,2023-04-17,83,11,1.5421686746987953,0.13253012048192772
000660,2023-04-18,85,21,1.5647058823529412,0.24705882352941178
000660,2023-04-19,136,25,1.5441176470588236,0.18382352941176472
000660,2023-04-20,108,18,1.5462962962962963,0.16666666666666666
000660,2023-04-21,120,27,1.65,0.225
000660,2023-04-22,28,2,1.4285714285714286,0.07142857142857142
005380,2023-04-16,47,7,1.7659574468085106,0.14893617021276595
005380,2023-04-17,151,30,1.7549668874172186,0.1986754966887417
005380,2023-04-18,790,109,1.5063291139240507,0.1379746835443038
005380,2023-04-19,274,49,1.5656934306569343,0.17883211678832117
005380,2023-04-20,184,27,1.5543478260869565,0.14673913043478262
005380,2023-04-21,296,49,1.8175675675675675,0.16554054054054054
005380,2023-04-22,70,8,1.542857142857143,0.11428571428571428
005930,2023-04-16,1519,199,1.4746543778801844,0.13100724160631994
005930,2023-04-17,1775,290,1.5205633802816902,0.16338028169014085
005930,2023-04-18,1805,259,1.4554016620498615,0.1434903047091413
005930,2023-04-19,2091,328,1.452415112386418,0.1568627450980392
005930,2023-04-20,2726,365,1.3455612619222304,0.1338958180484226
005930,2023-04-21,2344,295,1.3997440273037542,0.12585324232081913
005930,2023-04-22,1888,258,1.4406779661016949,0.13665254237288135
033100,2023-04-16,1,0,2.0,0.0
033100,2023-04-17,76,15,1.5921052631578947,0.19736842105263158
033100,2023-04-18,10,3,2.3,0.3
033100,2023-04-19,12,2,1.8333333333333333,0.16666666666666666
033100,2023-04-20,8,1,2.125,0.125
033100,2023-04-21,10,4,2.1,0.4
033100,2023-04-22,1,0,2.0,0.0
064850,2023-04-19,2,0,0.0,0.0
064850,2023-04-20,1,0,2.0,0.0
080220,2023-04-16,3,0,1.0,0.0
080220,2023-04-17,24,4,1.7083333333333333,0.16666666666666666
080220,2023-04-18,35,7,1.6,0.2
080220,2023-04-19,12,3,1.6666666666666667,0.25
080220,2023-04-20,41,11,1.4634146341463414,0.2682926829268293
080220,2023-04-21,20,5,1.65,0.25
080220,2023-04-22,3,2,2.6666666666666665,0.6666666666666666
105560,2023-04-16,16,1,2.0625,0.0625
105560,2023-04-17,42,8,1.9047619047619047,0.19047619047619047
105560,2023-04-18,43,6,1.744186046511628,0.13953488372093023
105560,2023-04-19,45,13,1.9333333333333333,0.28888888888888886
105560,2023-04-20,55,16,2.0,0.2909090909090909
105560,2023-04-21,19,2,1.4210526315789473,0.10526315789473684
105560,2023-04-22,9,0,1.5555555555555556,0.0
190510,2023-04-17,10,1,1.9,0.1
190510,2023-04-18,38,6,1.236842105263158,0.15789473684210525
190510,2023-04-19,51,6,1.4901960784313726,0.11764705882352941
190510,2023-04-20,48,11,1.5208333333333333,0.22916666666666666
