date,close,operating_income
12/08/2019,131000,3.7852E+11
13/08/2019,129000,3.7852E+11
14/08/2019,127500,3.7852E+11
16/08/2019,128000,3.7852E+11
19/08/2019,128000,3.7852E+11
20/08/2019,126500,3.7852E+11
21/08/2019,125500,3.7852E+11
22/08/2019,124000,3.7852E+11
23/08/2019,126000,3.7852E+11
26/08/2019,124500,3.7852E+11
27/08/2019,125000,3.7852E+11
28/08/2019,127500,3.7852E+11
29/08/2019,126500,3.7852E+11
30/08/2019,128500,3.7852E+11
02/09/2019,131000,3.7852E+11
03/09/2019,128500,3.7852E+11
04/09/2019,128500,3.7852E+11
05/09/2019,128000,3.7852E+11
06/09/2019,127500,3.7852E+11
09/09/2019,127000,3.7852E+11
10/09/2019,128000,3.7852E+11
11/09/2019,129000,3.7852E+11
16/09/2019,128000,3.7852E+11
17/09/2019,126000,3.7852E+11
18/09/2019,127500,3.7852E+11
19/09/2019,129000,3.7852E+11
20/09/2019,129500,3.7852E+11
23/09/2019,133000,3.7852E+11
24/09/2019,134000,3.7852E+11
25/09/2019,134500,3.7852E+11
26/09/2019,133000,3.7852E+11
27/09/2019,133500,3.7852E+11
30/09/2019,134000,3.7852E+11
01/10/2019,132500,1.16439E+12
02/10/2019,128500,1.16439E+12
04/10/2019,126500,1.16439E+12
07/10/2019,128000,1.16439E+12
08/10/2019,129500,1.16439E+12
10/10/2019,126500,1.16439E+12
11/10/2019,126000,1.16439E+12
14/10/2019,122000,1.16439E+12
15/10/2019,122000,1.16439E+12
16/10/2019,123000,1.16439E+12
17/10/2019,123000,1.16439E+12
18/10/2019,123000,1.16439E+12
21/10/2019,122000,1.16439E+12
22/10/2019,122000,1.16439E+12
23/10/2019,121000,1.16439E+12
24/10/2019,122000,1.16439E+12
25/10/2019,123500,1.16439E+12
28/10/2019,121500,1.16439E+12
29/10/2019,122500,1.16439E+12
30/10/2019,122500,1.16439E+12
31/10/2019,122000,1.16439E+12
01/11/2019,124000,1.16439E+12
04/11/2019,124000,1.16439E+12
05/11/2019,125000,1.16439E+12
06/11/2019,123500,1.16439E+12
07/11/2019,123500,1.16439E+12
08/11/2019,124000,1.16439E+12
11/11/2019,123500,1.16439E+12
12/11/2019,125500,1.16439E+12
13/11/2019,124500,1.16439E+12
14/11/2019,124500,1.16439E+12
15/11/2019,125500,1.16439E+12
18/11/2019,126000,1.16439E+12
19/11/2019,125000,1.16439E+12
20/11/2019,124500,1.16439E+12
21/11/2019,124500,1.16439E+12
22/11/2019,123500,1.16439E+12
25/11/2019,125000,1.16439E+12
26/11/2019,122500,1.16439E+12
27/11/2019,123500,1.16439E+12
28/11/2019,124000,1.16439E+12
29/11/2019,121000,1.16439E+12
02/12/2019,121500,1.16439E+12
03/12/2019,121500,1.16439E+12
04/12/2019,122000,1.16439E+12
05/12/2019,118000,1.16439E+12
06/12/2019,118500,1.16439E+12
09/12/2019,119500,1.16439E+12
10/12/2019,120000,1.16439E+12
11/12/2019,119000,1.16439E+12
12/12/2019,120000,1.16439E+12
13/12/2019,121000,1.16439E+12
16/12/2019,119000,1.16439E+12
17/12/2019,122000,1.16439E+12
18/12/2019,123000,1.16439E+12
19/12/2019,123500,1.16439E+12
20/12/2019,124000,1.16439E+12
23/12/2019,122500,1.16439E+12
24/12/2019,122000,1.16439E+12
26/12/2019,122500,1.16439E+12
27/12/2019,120500,1.16439E+12
30/12/2019,120500,1.16439E+12
02/01/2020,118000,8.63776E+11
03/01/2020,116000,8.63776E+11
06/01/2020,116000,8.63776E+11
07/01/2020,115500,8.63776E+11
08/01/2020,112000,8.63776E+11
09/01/2020,111500,8.63776E+11
10/01/2020,113500,8.63776E+11
13/01/2020,115000,8.63776E+11
14/01/2020,116000,8.63776E+11
15/01/2020,115000,8.63776E+11
16/01/2020,118500,8.63776E+11
17/01/2020,118500,8.63776E+11
20/01/2020,118000,8.63776E+11
21/01/2020,117000,8.63776E+11
22/01/2020,127000,8.63776E+11
23/01/2020,130500,8.63776E+11
28/01/2020,131000,8.63776E+11
29/01/2020,131000,8.63776E+11
30/01/2020,127500,8.63776E+11
31/01/2020,125000,8.63776E+11
03/02/2020,123500,8.63776E+11
04/02/2020,124000,8.63776E+11
05/02/2020,124000,8.63776E+11
06/02/2020,132000,8.63776E+11
07/02/2020,131000,8.63776E+11
10/02/2020,130000,8.63776E+11
11/02/2020,132500,8.63776E+11
12/02/2020,136000,8.63776E+11
13/02/2020,133000,8.63776E+11
14/02/2020,133500,8.63776E+11
17/02/2020,135500,8.63776E+11
18/02/2020,132500,8.63776E+11
19/02/2020,131500,8.63776E+11
20/02/2020,130000,8.63776E+11
21/02/2020,128000,8.63776E+11
24/02/2020,122500,8.63776E+11
25/02/2020,122500,8.63776E+11
26/02/2020,122500,8.63776E+11
27/02/2020,121000,8.63776E+11
28/02/2020,115000,8.63776E+11
02/03/2020,113500,8.63776E+11
03/03/2020,112500,8.63776E+11
04/03/2020,113000,8.63776E+11
05/03/2020,114000,8.63776E+11
06/03/2020,110500,8.63776E+11
09/03/2020,104000,8.63776E+11
10/03/2020,102000,8.63776E+11
11/03/2020,100000,8.63776E+11
12/03/2020,95000,8.63776E+11
13/03/2020,87200,8.63776E+11
16/03/2020,82900,8.63776E+11
17/03/2020,80100,8.63776E+11
18/03/2020,73500,8.63776E+11
19/03/2020,65900,8.63776E+11
20/03/2020,71100,8.63776E+11
23/03/2020,68900,8.63776E+11
24/03/2020,74800,8.63776E+11
25/03/2020,84500,8.63776E+11
26/03/2020,84900,8.63776E+11
27/03/2020,86400,8.63776E+11
30/03/2020,85400,8.63776E+11
31/03/2020,88700,8.63776E+11
01/04/2020,85400,5.90321E+11
02/04/2020,86600,5.90321E+11
03/04/2020,86300,5.90321E+11
06/04/2020,88800,5.90321E+11
07/04/2020,90400,5.90321E+11
08/04/2020,90000,5.90321E+11
09/04/2020,97100,5.90321E+11
10/04/2020,99700,5.90321E+11
13/04/2020,97800,5.90321E+11
14/04/2020,100000,5.90321E+11
16/04/2020,99100,5.90321E+11
17/04/2020,100500,5.90321E+11
20/04/2020,97600,5.90321E+11
21/04/2020,93500,5.90321E+11
22/04/2020,92600,5.90321E+11
23/04/2020,92400,5.90321E+11
24/04/2020,90100,5.90321E+11
27/04/2020,91600,5.90321E+11
28/04/2020,93200,5.90321E+11
29/04/2020,93600,5.90321E+11
04/05/2020,91500,5.90321E+11
06/05/2020,93200,5.90321E+11
07/05/2020,92600,5.90321E+11
08/05/2020,94500,5.90321E+11
11/05/2020,93700,5.90321E+11
12/05/2020,91900,5.90321E+11
13/05/2020,93100,5.90321E+11
14/05/2020,92300,5.90321E+11
15/05/2020,92300,5.90321E+11
18/05/2020,91900,5.90321E+11
19/05/2020,99100,5.90321E+11
20/05/2020,97300,5.90321E+11
21/05/2020,97200,5.90321E+11
22/05/2020,94500,5.90321E+11
25/05/2020,96000,5.90321E+11
26/05/2020,97800,5.90321E+11
27/05/2020,98100,5.90321E+11
28/05/2020,97200,5.90321E+11
29/05/2020,98000,5.90321E+11
01/06/2020,100000,5.90321E+11
02/06/2020,102500,5.90321E+11
03/06/2020,108500,5.90321E+11
04/06/2020,108500,5.90321E+11
05/06/2020,111000,5.90321E+11
08/06/2020,113000,5.90321E+11
09/06/2020,112000,5.90321E+11
10/06/2020,111500,5.90321E+11
11/06/2020,108500,5.90321E+11
12/06/2020,103500,5.90321E+11
15/06/2020,97000,5.90321E+11
16/06/2020,101500,5.90321E+11
17/06/2020,100500,5.90321E+11
18/06/2020,100000,5.90321E+11
19/06/2020,100000,5.90321E+11
22/06/2020,98500,5.90321E+11
23/06/2020,98700,5.90321E+11
24/06/2020,103000,5.90321E+11
25/06/2020,99400,5.90321E+11
26/06/2020,100000,5.90321E+11
29/06/2020,97700,5.90321E+11
30/06/2020,97700,5.90321E+11
01/07/2020,98200,-3.13823E+11
02/07/2020,99000,-3.13823E+11
03/07/2020,99200,-3.13823E+11
06/07/2020,101500,-3.13823E+11
07/07/2020,99200,-3.13823E+11
08/07/2020,99600,-3.13823E+11
09/07/2020,99600,-3.13823E+11
10/07/2020,98300,-3.13823E+11
13/07/2020,101500,-3.13823E+11
14/07/2020,101500,-3.13823E+11
15/07/2020,109000,-3.13823E+11
16/07/2020,110000,-3.13823E+11
17/07/2020,117500,-3.13823E+11
20/07/2020,121500,-3.13823E+11
21/07/2020,121500,-3.13823E+11
22/07/2020,118500,-3.13823E+11
23/07/2020,124500,-3.13823E+11
24/07/2020,122500,-3.13823E+11
27/07/2020,123500,-3.13823E+11
28/07/2020,123000,-3.13823E+11
29/07/2020,125000,-3.13823E+11
30/07/2020,127500,-3.13823E+11
31/07/2020,126500,-3.13823E+11
03/08/2020,127000,-3.13823E+11
04/08/2020,132500,-3.13823E+11
05/08/2020,134000,-3.13823E+11
06/08/2020,144500,-3.13823E+11
07/08/2020,147000,-3.13823E+11
10/08/2020,170000,-3.13823E+11
11/08/2020,179000,-3.13823E+11
12/08/2020,172000,-3.13823E+11
13/08/2020,170000,-3.13823E+11
14/08/2020,167000,-3.13823E+11
18/08/2020,158000,-3.13823E+11
19/08/2020,164500,-3.13823E+11
20/08/2020,155000,-3.13823E+11
21/08/2020,156000,-3.13823E+11
24/08/2020,161500,-3.13823E+11
25/08/2020,166000,-3.13823E+11
26/08/2020,167500,-3.13823E+11
27/08/2020,163500,-3.13823E+11
28/08/2020,172000,-3.13823E+11
31/08/2020,176500,-3.13823E+11
01/09/2020,180000,-3.13823E+11
02/09/2020,176000,-3.13823E+11
03/09/2020,176500,-3.13823E+11
04/09/2020,172500,-3.13823E+11
07/09/2020,170000,-3.13823E+11
08/09/2020,168000,-3.13823E+11
09/09/2020,167500,-3.13823E+11
10/09/2020,169000,-3.13823E+11
11/09/2020,171500,-3.13823E+11
14/09/2020,180000,-3.13823E+11
15/09/2020,179000,-3.13823E+11
16/09/2020,183500,-3.13823E+11
17/09/2020,184000,-3.13823E+11
18/09/2020,181000,-3.13823E+11
21/09/2020,185000,-3.13823E+11
22/09/2020,179500,-3.13823E+11
23/09/2020,179500,-3.13823E+11
24/09/2020,171500,-3.13823E+11
25/09/2020,170000,-3.13823E+11
28/09/2020,175500,-3.13823E+11
29/09/2020,178500,-3.13823E+11
05/10/2020,187000,1.2544E+12
06/10/2020,182500,1.2544E+12
07/10/2020,183000,1.2544E+12
08/10/2020,180500,1.2544E+12
12/10/2020,180000,1.2544E+12
13/10/2020,179000,1.2544E+12
14/10/2020,178000,1.2544E+12
15/10/2020,176000,1.2544E+12
16/10/2020,172000,1.2544E+12
19/10/2020,168000,1.2544E+12
20/10/2020,167500,1.2544E+12
21/10/2020,165500,1.2544E+12
22/10/2020,162500,1.2544E+12
23/10/2020,167000,1.2544E+12
26/10/2020,171500,1.2544E+12
27/10/2020,172500,1.2544E+12
28/10/2020,173500,1.2544E+12
29/10/2020,170000,1.2544E+12
30/10/2020,164500,1.2544E+12
02/11/2020,170500,1.2544E+12
03/11/2020,170500,1.2544E+12
04/11/2020,171500,1.2544E+12
05/11/2020,175000,1.2544E+12
06/11/2020,170500,1.2544E+12
09/11/2020,172500,1.2544E+12
10/11/2020,173500,1.2544E+12
11/11/2020,175500,1.2544E+12
12/11/2020,174000,1.2544E+12
13/11/2020,177500,1.2544E+12
16/11/2020,179000,1.2544E+12
17/11/2020,182500,1.2544E+12
18/11/2020,179500,1.2544E+12
19/11/2020,180000,1.2544E+12
20/11/2020,177000,1.2544E+12
23/11/2020,179000,1.2544E+12
24/11/2020,181000,1.2544E+12
25/11/2020,179500,1.2544E+12
26/11/2020,179000,1.2544E+12
27/11/2020,181000,1.2544E+12
30/11/2020,181500,1.2544E+12
01/12/2020,183500,1.2544E+12
02/12/2020,182500,1.2544E+12
03/12/2020,196500,1.2544E+12
04/12/2020,196500,1.2544E+12
07/12/2020,193500,1.2544E+12
08/12/2020,186500,1.2544E+12
09/12/2020,191500,1.2544E+12
10/12/2020,191500,1.2544E+12
11/12/2020,190000,1.2544E+12
14/12/2020,189000,1.2544E+12
15/12/2020,188500,1.2544E+12
16/12/2020,190000,1.2544E+12
17/12/2020,190500,1.2544E+12
18/12/2020,189000,1.2544E+12
21/12/2020,187000,1.2544E+12
22/12/2020,184000,1.2544E+12
23/12/2020,185000,1.2544E+12
24/12/2020,187000,1.2544E+12
28/12/2020,189500,1.2544E+12
29/12/2020,190500,1.2544E+12
30/12/2020,192000,1.2544E+12
04/01/2021,207500,1.65662E+12
05/01/2021,209500,1.65662E+12
06/01/2021,203000,1.65662E+12
07/01/2021,206000,1.65662E+12
08/01/2021,246000,1.65662E+12
11/01/2021,267500,1.65662E+12
12/01/2021,261000,1.65662E+12
13/01/2021,259000,1.65662E+12
14/01/2021,250500,1.65662E+12
15/01/2021,240000,1.65662E+12
18/01/2021,241000,1.65662E+12
19/01/2021,261500,1.65662E+12
20/01/2021,259000,1.65662E+12
21/01/2021,264500,1.65662E+12
22/01/2021,257000,1.65662E+12
25/01/2021,260000,1.65662E+12
26/01/2021,251500,1.65662E+12
27/01/2021,245500,1.65662E+12
28/01/2021,238500,1.65662E+12
29/01/2021,229000,1.65662E+12
01/02/2021,238500,1.65662E+12
02/02/2021,240500,1.65662E+12
03/02/2021,245500,1.65662E+12
04/02/2021,248500,1.65662E+12
05/02/2021,249500,1.65662E+12
08/02/2021,234000,1.65662E+12
09/02/2021,236500,1.65662E+12
10/02/2021,245000,1.65662E+12
15/02/2021,247500,1.65662E+12
16/02/2021,247500,1.65662E+12
17/02/2021,243500,1.65662E+12
18/02/2021,235500,1.65662E+12
