date,close,net_profit
28/04/2017,50100,9.90081E+11
02/05/2017,51300,9.90081E+11
04/05/2017,51900,9.90081E+11
08/05/2017,53500,9.90081E+11
10/05/2017,53000,9.90081E+11
11/05/2017,53900,9.90081E+11
12/05/2017,52900,9.90081E+11
15/05/2017,54000,9.90081E+11
16/05/2017,54000,9.90081E+11
17/05/2017,53400,9.90081E+11
18/05/2017,52900,9.90081E+11
19/05/2017,52900,9.90081E+11
22/05/2017,52900,9.90081E+11
23/05/2017,53900,9.90081E+11
24/05/2017,53200,9.90081E+11
25/05/2017,53800,9.90081E+11
26/05/2017,54500,9.90081E+11
29/05/2017,54000,9.90081E+11
30/05/2017,53700,9.90081E+11
31/05/2017,53600,9.90081E+11
01/06/2017,52600,9.90081E+11
02/06/2017,53900,9.90081E+11
05/06/2017,55000,9.90081E+11
07/06/2017,55400,9.90081E+11
08/06/2017,55700,9.90081E+11
09/06/2017,55900,9.90081E+11
12/06/2017,56300,9.90081E+11
13/06/2017,55600,9.90081E+11
14/06/2017,55700,9.90081E+11
15/06/2017,54900,9.90081E+11
16/06/2017,55500,9.90081E+11
19/06/2017,55600,9.90081E+11
20/06/2017,55400,9.90081E+11
21/06/2017,54200,9.90081E+11
22/06/2017,55000,9.90081E+11
23/06/2017,55200,9.90081E+11
26/06/2017,54900,9.90081E+11
27/06/2017,54900,9.90081E+11
28/06/2017,56300,9.90081E+11
29/06/2017,57800,9.90081E+11
30/06/2017,57700,9.90081E+11
03/07/2017,57800,8.97504E+11
04/07/2017,57800,8.97504E+11
05/07/2017,57300,8.97504E+11
06/07/2017,58100,8.97504E+11
07/07/2017,56700,8.97504E+11
10/07/2017,57400,8.97504E+11
11/07/2017,57000,8.97504E+11
12/07/2017,57200,8.97504E+11
13/07/2017,56600,8.97504E+11
14/07/2017,57300,8.97504E+11
17/07/2017,57400,8.97504E+11
18/07/2017,57400,8.97504E+11
19/07/2017,56600,8.97504E+11
20/07/2017,57400,8.97504E+11
21/07/2017,59800,8.97504E+11
24/07/2017,60200,8.97504E+11
25/07/2017,59600,8.97504E+11
26/07/2017,60100,8.97504E+11
27/07/2017,59700,8.97504E+11
28/07/2017,58600,8.97504E+11
31/07/2017,59400,8.97504E+11
01/08/2017,59800,8.97504E+11
02/08/2017,58200,8.97504E+11
03/08/2017,57300,8.97504E+11
04/08/2017,57700,8.97504E+11
07/08/2017,59000,8.97504E+11
08/08/2017,58700,8.97504E+11
09/08/2017,58000,8.97504E+11
10/08/2017,58000,8.97504E+11
11/08/2017,56400,8.97504E+11
14/08/2017,56800,8.97504E+11
16/08/2017,57300,8.97504E+11
17/08/2017,57000,8.97504E+11
18/08/2017,56500,8.97504E+11
21/08/2017,56200,8.97504E+11
22/08/2017,56100,8.97504E+11
23/08/2017,56600,8.97504E+11
24/08/2017,55600,8.97504E+11
25/08/2017,57200,8.97504E+11
28/08/2017,57100,8.97504E+11
29/08/2017,56400,8.97504E+11
30/08/2017,56600,8.97504E+11
31/08/2017,55400,8.97504E+11
01/09/2017,54900,8.97504E+11
04/09/2017,53900,8.97504E+11
05/09/2017,51100,8.97504E+11
06/09/2017,51100,8.97504E+11
07/09/2017,52000,8.97504E+11
08/09/2017,51800,8.97504E+11
11/09/2017,52800,8.97504E+11
12/09/2017,53100,8.97504E+11
13/09/2017,52800,8.97504E+11
14/09/2017,53600,8.97504E+11
15/09/2017,54000,8.97504E+11
18/09/2017,55000,8.97504E+11
19/09/2017,55600,8.97504E+11
20/09/2017,55600,8.97504E+11
21/09/2017,56000,8.97504E+11
22/09/2017,57100,8.97504E+11
25/09/2017,55400,8.97504E+11
26/09/2017,54500,8.97504E+11
27/09/2017,54100,8.97504E+11
28/09/2017,55400,8.97504E+11
29/09/2017,56100,8.97504E+11
10/10/2017,57900,5.54242E+11
11/10/2017,57700,5.54242E+11
12/10/2017,58600,5.54242E+11
13/10/2017,58000,5.54242E+11
16/10/2017,57100,5.54242E+11
17/10/2017,57300,5.54242E+11
18/10/2017,57000,5.54242E+11
19/10/2017,57300,5.54242E+11
20/10/2017,57100,5.54242E+11
23/10/2017,57400,5.54242E+11
24/10/2017,57700,5.54242E+11
25/10/2017,59100,5.54242E+11
26/10/2017,58800,5.54242E+11
27/10/2017,58900,5.54242E+11
30/10/2017,59200,5.54242E+11
31/10/2017,58400,5.54242E+11
01/11/2017,59000,5.54242E+11
02/11/2017,59100,5.54242E+11
03/11/2017,59900,5.54242E+11
06/11/2017,57800,5.54242E+11
07/11/2017,57900,5.54242E+11
08/11/2017,57400,5.54242E+11
09/11/2017,57700,5.54242E+11
10/11/2017,57400,5.54242E+11
13/11/2017,56600,5.54242E+11
14/11/2017,56800,5.54242E+11
15/11/2017,57300,5.54242E+11
16/11/2017,58000,5.54242E+11
17/11/2017,56900,5.54242E+11
20/11/2017,57100,5.54242E+11
21/11/2017,55800,5.54242E+11
22/11/2017,56200,5.54242E+11
23/11/2017,56700,5.54242E+11
24/11/2017,56700,5.54242E+11
27/11/2017,57500,5.54242E+11
28/11/2017,58300,5.54242E+11
29/11/2017,59200,5.54242E+11
30/11/2017,59900,5.54242E+11
01/12/2017,58300,5.54242E+11
04/12/2017,60000,5.54242E+11
05/12/2017,59900,5.54242E+11
06/12/2017,60200,5.54242E+11
07/12/2017,59200,5.54242E+11
08/12/2017,59500,5.54242E+11
11/12/2017,59000,5.54242E+11
12/12/2017,58300,5.54242E+11
13/12/2017,60800,5.54242E+11
14/12/2017,61400,5.54242E+11
15/12/2017,62600,5.54242E+11
18/12/2017,62300,5.54242E+11
19/12/2017,62400,5.54242E+11
20/12/2017,62800,5.54242E+11
21/12/2017,61900,5.54242E+11
22/12/2017,62300,5.54242E+11
26/12/2017,63800,5.54242E+11
27/12/2017,63000,5.54242E+11
28/12/2017,63400,5.54242E+11
02/01/2018,63100,9.68232E+11
03/01/2018,63100,9.68232E+11
04/01/2018,63000,9.68232E+11
05/01/2018,64100,9.68232E+11
08/01/2018,66600,9.68232E+11
09/01/2018,67200,9.68232E+11
10/01/2018,66000,9.68232E+11
11/01/2018,67700,9.68232E+11
12/01/2018,67700,9.68232E+11
15/01/2018,67600,9.68232E+11
16/01/2018,65800,9.68232E+11
17/01/2018,65400,9.68232E+11
18/01/2018,65700,9.68232E+11
19/01/2018,67100,9.68232E+11
22/01/2018,65700,9.68232E+11
23/01/2018,68600,9.68232E+11
24/01/2018,67500,9.68232E+11
25/01/2018,66600,9.68232E+11
26/01/2018,67400,9.68232E+11
29/01/2018,67200,9.68232E+11
30/01/2018,66900,9.68232E+11
31/01/2018,67300,9.68232E+11
01/02/2018,66100,9.68232E+11
02/02/2018,66400,9.68232E+11
05/02/2018,67700,9.68232E+11
06/02/2018,64200,9.68232E+11
07/02/2018,63100,9.68232E+11
08/02/2018,61400,9.68232E+11
09/02/2018,61000,9.68232E+11
12/02/2018,64300,9.68232E+11
13/02/2018,64200,9.68232E+11
14/02/2018,64800,9.68232E+11
19/02/2018,66800,9.68232E+11
20/02/2018,66700,9.68232E+11
21/02/2018,65500,9.68232E+11
22/02/2018,64900,9.68232E+11
23/02/2018,64700,9.68232E+11
26/02/2018,64100,9.68232E+11
27/02/2018,64000,9.68232E+11
28/02/2018,64000,9.68232E+11
02/03/2018,63500,9.68232E+11
05/03/2018,62200,9.68232E+11
06/03/2018,62300,9.68232E+11
07/03/2018,61500,9.68232E+11
08/03/2018,61800,9.68232E+11
09/03/2018,62500,9.68232E+11
12/03/2018,64000,9.68232E+11
13/03/2018,62200,9.68232E+11
14/03/2018,61600,9.68232E+11
15/03/2018,61700,9.68232E+11
16/03/2018,62700,9.68232E+11
19/03/2018,62900,9.68232E+11
20/03/2018,63600,9.68232E+11
21/03/2018,63000,9.68232E+11
22/03/2018,63900,9.68232E+11
23/03/2018,61600,9.68232E+11
26/03/2018,60800,9.68232E+11
27/03/2018,61300,9.68232E+11
28/03/2018,60100,9.68232E+11
29/03/2018,61600,9.68232E+11
30/03/2018,60700,9.68232E+11
02/04/2018,59500,9.46751E+11
03/04/2018,57800,9.46751E+11
04/04/2018,57600,9.46751E+11
05/04/2018,58100,9.46751E+11
06/04/2018,58300,9.46751E+11
09/04/2018,56600,9.46751E+11
10/04/2018,58600,9.46751E+11
11/04/2018,58500,9.46751E+11
12/04/2018,59200,9.46751E+11
13/04/2018,59900,9.46751E+11
16/04/2018,59800,9.46751E+11
17/04/2018,59000,9.46751E+11
18/04/2018,58900,9.46751E+11
19/04/2018,60000,9.46751E+11
20/04/2018,60500,9.46751E+11
23/04/2018,60800,9.46751E+11
24/04/2018,61300,9.46751E+11
25/04/2018,60500,9.46751E+11
26/04/2018,60100,9.46751E+11
27/04/2018,59900,9.46751E+11
30/04/2018,61200,9.46751E+11
02/05/2018,60700,9.46751E+11
03/05/2018,60300,9.46751E+11
04/05/2018,59200,9.46751E+11
08/05/2018,58400,9.46751E+11
09/05/2018,58200,9.46751E+11
10/05/2018,58000,9.46751E+11
11/05/2018,58200,9.46751E+11
14/05/2018,58200,9.46751E+11
15/05/2018,57300,9.46751E+11
16/05/2018,57600,9.46751E+11
17/05/2018,57600,9.46751E+11
18/05/2018,56400,9.46751E+11
21/05/2018,55900,9.46751E+11
23/05/2018,55400,9.46751E+11
24/05/2018,56000,9.46751E+11
25/05/2018,55400,9.46751E+11
28/05/2018,55100,9.46751E+11
29/05/2018,54600,9.46751E+11
30/05/2018,52400,9.46751E+11
31/05/2018,51800,9.46751E+11
01/06/2018,52300,9.46751E+11
04/06/2018,54400,9.46751E+11
05/06/2018,55000,9.46751E+11
07/06/2018,56100,9.46751E+11
08/06/2018,56000,9.46751E+11
11/06/2018,57400,9.46751E+11
12/06/2018,56900,9.46751E+11
14/06/2018,56000,9.46751E+11
15/06/2018,55000,9.46751E+11
18/06/2018,55500,9.46751E+11
19/06/2018,55100,9.46751E+11
20/06/2018,55100,9.46751E+11
21/06/2018,52700,9.46751E+11
22/06/2018,52900,9.46751E+11
25/06/2018,54500,9.46751E+11
26/06/2018,54100,9.46751E+11
27/06/2018,54100,9.46751E+11
28/06/2018,52400,9.46751E+11
29/06/2018,52800,9.46751E+11
02/07/2018,52500,9.53769E+11
03/07/2018,52000,9.53769E+11
04/07/2018,51900,9.53769E+11
05/07/2018,52700,9.53769E+11
06/07/2018,54200,9.53769E+11
09/07/2018,55200,9.53769E+11
10/07/2018,54500,9.53769E+11
11/07/2018,53800,9.53769E+11
12/07/2018,52900,9.53769E+11
13/07/2018,55300,9.53769E+11
16/07/2018,53900,9.53769E+11
17/07/2018,55400,9.53769E+11
18/07/2018,55200,9.53769E+11
19/07/2018,53600,9.53769E+11
20/07/2018,53900,9.53769E+11
23/07/2018,53900,9.53769E+11
24/07/2018,53400,9.53769E+11
25/07/2018,54400,9.53769E+11
26/07/2018,53500,9.53769E+11
27/07/2018,53600,9.53769E+11
30/07/2018,53900,9.53769E+11
31/07/2018,53600,9.53769E+11
01/08/2018,53900,9.53769E+11
02/08/2018,52500,9.53769E+11
03/08/2018,52800,9.53769E+11
06/08/2018,53100,9.53769E+11
07/08/2018,52800,9.53769E+11
08/08/2018,52600,9.53769E+11
09/08/2018,51800,9.53769E+11
10/08/2018,51700,9.53769E+11
13/08/2018,51100,9.53769E+11
14/08/2018,50400,9.53769E+11
16/08/2018,50200,9.53769E+11
17/08/2018,51200,9.53769E+11
20/08/2018,51200,9.53769E+11
21/08/2018,51300,9.53769E+11
22/08/2018,50900,9.53769E+11
23/08/2018,50800,9.53769E+11
24/08/2018,51600,9.53769E+11
27/08/2018,52800,9.53769E+11
28/08/2018,52700,9.53769E+11
29/08/2018,52700,9.53769E+11
30/08/2018,51400,9.53769E+11
31/08/2018,51700,9.53769E+11
03/09/2018,51300,9.53769E+11
04/09/2018,51400,9.53769E+11
05/09/2018,50400,9.53769E+11
06/09/2018,50500,9.53769E+11
07/09/2018,50700,9.53769E+11
10/09/2018,51000,9.53769E+11
11/09/2018,51100,9.53769E+11
12/09/2018,51400,9.53769E+11
13/09/2018,52200,9.53769E+11
14/09/2018,51100,9.53769E+11
17/09/2018,50400,9.53769E+11
18/09/2018,50300,9.53769E+11
19/09/2018,50400,9.53769E+11
20/09/2018,51500,9.53769E+11
21/09/2018,53200,9.53769E+11
27/09/2018,53700,9.53769E+11
28/09/2018,54200,9.53769E+11
01/10/2018,55600,1.92439E+11
02/10/2018,54500,1.92439E+11
04/10/2018,56100,1.92439E+11
05/10/2018,56200,1.92439E+11
08/10/2018,56000,1.92439E+11
10/10/2018,55400,1.92439E+11
11/10/2018,52800,1.92439E+11
12/10/2018,52400,1.92439E+11
15/10/2018,52500,1.92439E+11
16/10/2018,51900,1.92439E+11
17/10/2018,52500,1.92439E+11
18/10/2018,51400,1.92439E+11
19/10/2018,51100,1.92439E+11
22/10/2018,52400,1.92439E+11
23/10/2018,51000,1.92439E+11
24/10/2018,52100,1.92439E+11
25/10/2018,51300,1.92439E+11
26/10/2018,51000,1.92439E+11
29/10/2018,51600,1.92439E+11
30/10/2018,48750,1.92439E+11
31/10/2018,47400,1.92439E+11
01/11/2018,47750,1.92439E+11
02/11/2018,49050,1.92439E+11
05/11/2018,48650,1.92439E+11
06/11/2018,48550,1.92439E+11
07/11/2018,48000,1.92439E+11
08/11/2018,48450,1.92439E+11
09/11/2018,47800,1.92439E+11
12/11/2018,47700,1.92439E+11
13/11/2018,47050,1.92439E+11
14/11/2018,47100,1.92439E+11
15/11/2018,47100,1.92439E+11
16/11/2018,47100,1.92439E+11
19/11/2018,46900,1.92439E+11
20/11/2018,46950,1.92439E+11
21/11/2018,46550,1.92439E+11
22/11/2018,46900,1.92439E+11
23/11/2018,46850,1.92439E+11
26/11/2018,47600,1.92439E+11
27/11/2018,48350,1.92439E+11
28/11/2018,48350,1.92439E+11
29/11/2018,48500,1.92439E+11
30/11/2018,47200,1.92439E+11
03/12/2018,47200,1.92439E+11
04/12/2018,47950,1.92439E+11
05/12/2018,48000,1.92439E+11
06/12/2018,47750,1.92439E+11
07/12/2018,47050,1.92439E+11
10/12/2018,45200,1.92439E+11
11/12/2018,45600,1.92439E+11
12/12/2018,46800,1.92439E+11
13/12/2018,47300,1.92439E+11
14/12/2018,47950,1.92439E+11
17/12/2018,48200,1.92439E+11
18/12/2018,48950,1.92439E+11
19/12/2018,48200,1.92439E+11
20/12/2018,48850,1.92439E+11
21/12/2018,48950,1.92439E+11
24/12/2018,48750,1.92439E+11
26/12/2018,47800,1.92439E+11
27/12/2018,45450,1.92439E+11
28/12/2018,46500,1.92439E+11
02/01/2019,45950,8.45652E+11
03/01/2019,46450,8.45652E+11
04/01/2019,45650,8.45652E+11
07/01/2019,45450,8.45652E+11
08/01/2019,45500,8.45652E+11
09/01/2019,46450,8.45652E+11
10/01/2019,45500,8.45652E+11
11/01/2019,45350,8.45652E+11
14/01/2019,44550,8.45652E+11
15/01/2019,46750,8.45652E+11
16/01/2019,47450,8.45652E+11
17/01/2019,47600,8.45652E+11
18/01/2019,46700,8.45652E+11
21/01/2019,46100,8.45652E+11
22/01/2019,45750,8.45652E+11
23/01/2019,45350,8.45652E+11
24/01/2019,45900,8.45652E+11
25/01/2019,46300,8.45652E+11
28/01/2019,45800,8.45652E+11
29/01/2019,46100,8.45652E+11
30/01/2019,46650,8.45652E+11
31/01/2019,48050,8.45652E+11
01/02/2019,48600,8.45652E+11
07/02/2019,48050,8.45652E+11
08/02/2019,48100,8.45652E+11
11/02/2019,46350,8.45652E+11
12/02/2019,45500,8.45652E+11
13/02/2019,46150,8.45652E+11
14/02/2019,46200,8.45652E+11
15/02/2019,46000,8.45652E+11
18/02/2019,46100,8.45652E+11
19/02/2019,46050,8.45652E+11
20/02/2019,45850,8.45652E+11
21/02/2019,45550,8.45652E+11
22/02/2019,45650,8.45652E+11
25/02/2019,45900,8.45652E+11
26/02/2019,45200,8.45652E+11
27/02/2019,44650,8.45652E+11
28/02/2019,44350,8.45652E+11
04/03/2019,43050,8.45652E+11
05/03/2019,43150,8.45652E+11
06/03/2019,43000,8.45652E+11
07/03/2019,43100,8.45652E+11
08/03/2019,42150,8.45652E+11
11/03/2019,42700,8.45652E+11
12/03/2019,42950,8.45652E+11
13/03/2019,42200,8.45652E+11
14/03/2019,42650,8.45652E+11
15/03/2019,43950,8.45652E+11
18/03/2019,44100,8.45652E+11
19/03/2019,43850,8.45652E+11
20/03/2019,43500,8.45652E+11
21/03/2019,43000,8.45652E+11
22/03/2019,42500,8.45652E+11
25/03/2019,41550,8.45652E+11
26/03/2019,41400,8.45652E+11
27/03/2019,41450,8.45652E+11
28/03/2019,40750,8.45652E+11
29/03/2019,41850,8.45652E+11
01/04/2019,44000,9.91192E+11
02/04/2019,45000,9.91192E+11
03/04/2019,45250,9.91192E+11
04/04/2019,45400,9.91192E+11
05/04/2019,45300,9.91192E+11
08/04/2019,45000,9.91192E+11
09/04/2019,44800,9.91192E+11
10/04/2019,45200,9.91192E+11
11/04/2019,45200,9.91192E+11
12/04/2019,45450,9.91192E+11
15/04/2019,45700,9.91192E+11
16/04/2019,46300,9.91192E+11
17/04/2019,46150,9.91192E+11
18/04/2019,45750,9.91192E+11
19/04/2019,45350,9.91192E+11
22/04/2019,45200,9.91192E+11
23/04/2019,45900,9.91192E+11
24/04/2019,45350,9.91192E+11
25/04/2019,45750,9.91192E+11
26/04/2019,45400,9.91192E+11
29/04/2019,46450,9.91192E+11
30/04/2019,46200,9.91192E+11
02/05/2019,46700,9.91192E+11
03/05/2019,46600,9.91192E+11
07/05/2019,46600,9.91192E+11
08/05/2019,46800,9.91192E+11
09/05/2019,46100,9.91192E+11
10/05/2019,46350,9.91192E+11
13/05/2019,46200,9.91192E+11
14/05/2019,46150,9.91192E+11
15/05/2019,46100,9.91192E+11
16/05/2019,46100,9.91192E+11
17/05/2019,45700,9.91192E+11
20/05/2019,46350,9.91192E+11
21/05/2019,46400,9.91192E+11
22/05/2019,46200,9.91192E+11
23/05/2019,46150,9.91192E+11
24/05/2019,46200,9.91192E+11
27/05/2019,45750,9.91192E+11
28/05/2019,45800,9.91192E+11
29/05/2019,45150,9.91192E+11
30/05/2019,44650,9.91192E+11
31/05/2019,43800,9.91192E+11
03/06/2019,44550,9.91192E+11
04/06/2019,45350,9.91192E+11
05/06/2019,44450,9.91192E+11
07/06/2019,44300,9.91192E+11
10/06/2019,44900,9.91192E+11
11/06/2019,44450,9.91192E+11
12/06/2019,44850,9.91192E+11
13/06/2019,44300,9.91192E+11
14/06/2019,44300,9.91192E+11
17/06/2019,44300,9.91192E+11
18/06/2019,44700,9.91192E+11
19/06/2019,45750,9.91192E+11
20/06/2019,45500,9.91192E+11
21/06/2019,45350,9.91192E+11
24/06/2019,45050,9.91192E+11
25/06/2019,44950,9.91192E+11
26/06/2019,45400,9.91192E+11
27/06/2019,45750,9.91192E+11
28/06/2019,45850,9.91192E+11
01/07/2019,46700,9.40284E+11
02/07/2019,46050,9.40284E+11
03/07/2019,45050,9.40284E+11
04/07/2019,45350,9.40284E+11
05/07/2019,44350,9.40284E+11
08/07/2019,43600,9.40284E+11
09/07/2019,43350,9.40284E+11
10/07/2019,43350,9.40284E+11
11/07/2019,43350,9.40284E+11
12/07/2019,43850,9.40284E+11
15/07/2019,44100,9.40284E+11
16/07/2019,44700,9.40284E+11
17/07/2019,44900,9.40284E+11
18/07/2019,45000,9.40284E+11
19/07/2019,45500,9.40284E+11
22/07/2019,45450,9.40284E+11
23/07/2019,46100,9.40284E+11
24/07/2019,45500,9.40284E+11
25/07/2019,44150,9.40284E+11
26/07/2019,43800,9.40284E+11
29/07/2019,43600,9.40284E+11
30/07/2019,43350,9.40284E+11
31/07/2019,43400,9.40284E+11
01/08/2019,43200,9.40284E+11
02/08/2019,41500,9.40284E+11
05/08/2019,40900,9.40284E+11
06/08/2019,40250,9.40284E+11
07/08/2019,39550,9.40284E+11
08/08/2019,39250,9.40284E+11
09/08/2019,39250,9.40284E+11
12/08/2019,38950,9.40284E+11
13/08/2019,38250,9.40284E+11
14/08/2019,38700,9.40284E+11
16/08/2019,38450,9.40284E+11
19/08/2019,39250,9.40284E+11
20/08/2019,39400,9.40284E+11
21/08/2019,39450,9.40284E+11
22/08/2019,39300,9.40284E+11
23/08/2019,39000,9.40284E+11
26/08/2019,38500,9.40284E+11
27/08/2019,38650,9.40284E+11
28/08/2019,38700,9.40284E+11
29/08/2019,38850,9.40284E+11
30/08/2019,39700,9.40284E+11
02/09/2019,39600,9.40284E+11
03/09/2019,39450,9.40284E+11
04/09/2019,40050,9.40284E+11
05/09/2019,39750,9.40284E+11
06/09/2019,40550,9.40284E+11
09/09/2019,41150,9.40284E+11
10/09/2019,42500,9.40284E+11
11/09/2019,43700,9.40284E+11
16/09/2019,44650,9.40284E+11
17/09/2019,44100,9.40284E+11
18/09/2019,43250,9.40284E+11
19/09/2019,42900,9.40284E+11
20/09/2019,44200,9.40284E+11
23/09/2019,43800,9.40284E+11
24/09/2019,44000,9.40284E+11
25/09/2019,43500,9.40284E+11
26/09/2019,43950,9.40284E+11
27/09/2019,42400,9.40284E+11
30/09/2019,42700,9.40284E+11
01/10/2019,42500,5.347E+11
02/10/2019,41850,5.347E+11
04/10/2019,41650,5.347E+11
07/10/2019,41250,5.347E+11
08/10/2019,41700,5.347E+11
10/10/2019,40850,5.347E+11
11/10/2019,41950,5.347E+11
14/10/2019,42800,5.347E+11
15/10/2019,42700,5.347E+11
16/10/2019,42700,5.347E+11
17/10/2019,42900,5.347E+11
18/10/2019,42850,5.347E+11
21/10/2019,43150,5.347E+11
22/10/2019,44100,5.347E+11
23/10/2019,43900,5.347E+11
24/10/2019,44000,5.347E+11
25/10/2019,42800,5.347E+11
28/10/2019,42900,5.347E+11
29/10/2019,42600,5.347E+11
30/10/2019,42450,5.347E+11
31/10/2019,41950,5.347E+11
01/11/2019,42300,5.347E+11
04/11/2019,43200,5.347E+11
05/11/2019,43950,5.347E+11
06/11/2019,43250,5.347E+11
07/11/2019,43200,5.347E+11
08/11/2019,43300,5.347E+11
11/11/2019,43000,5.347E+11
12/11/2019,43550,5.347E+11
13/11/2019,43400,5.347E+11
14/11/2019,43700,5.347E+11
15/11/2019,43700,5.347E+11
18/11/2019,44000,5.347E+11
19/11/2019,44900,5.347E+11
20/11/2019,45950,5.347E+11
21/11/2019,45650,5.347E+11
22/11/2019,46200,5.347E+11
25/11/2019,46050,5.347E+11
26/11/2019,45850,5.347E+11
27/11/2019,46100,5.347E+11
28/11/2019,46550,5.347E+11
29/11/2019,46050,5.347E+11
02/12/2019,45950,5.347E+11
03/12/2019,45850,5.347E+11
04/12/2019,46050,5.347E+11
05/12/2019,46650,5.347E+11
06/12/2019,47000,5.347E+11
09/12/2019,48050,5.347E+11
10/12/2019,48300,5.347E+11
11/12/2019,48000,5.347E+11
12/12/2019,48350,5.347E+11
13/12/2019,50000,5.347E+11
16/12/2019,49050,5.347E+11
17/12/2019,47950,5.347E+11
18/12/2019,49400,5.347E+11
19/12/2019,49400,5.347E+11
20/12/2019,49050,5.347E+11
23/12/2019,49900,5.347E+11
24/12/2019,49450,5.347E+11
26/12/2019,49400,5.347E+11
27/12/2019,48050,5.347E+11
30/12/2019,47650,5.347E+11
02/01/2020,46550,7.29454E+11
03/01/2020,47150,7.29454E+11
06/01/2020,46600,7.29454E+11
07/01/2020,47000,7.29454E+11
08/01/2020,46150,7.29454E+11
09/01/2020,46500,7.29454E+11
10/01/2020,46800,7.29454E+11
13/01/2020,46700,7.29454E+11
14/01/2020,47850,7.29454E+11
15/01/2020,47900,7.29454E+11
16/01/2020,48000,7.29454E+11
17/01/2020,47900,7.29454E+11
20/01/2020,48300,7.29454E+11
21/01/2020,47350,7.29454E+11
22/01/2020,47550,7.29454E+11
23/01/2020,46700,7.29454E+11
28/01/2020,44500,7.29454E+11
29/01/2020,44250,7.29454E+11
30/01/2020,43800,7.29454E+11
31/01/2020,43950,7.29454E+11
03/02/2020,43850,7.29454E+11
04/02/2020,43500,7.29454E+11
05/02/2020,44200,7.29454E+11
06/02/2020,45250,7.29454E+11
07/02/2020,44400,7.29454E+11
10/02/2020,43250,7.29454E+11
11/02/2020,43100,7.29454E+11
12/02/2020,43500,7.29454E+11
13/02/2020,42750,7.29454E+11
14/02/2020,42750,7.29454E+11
17/02/2020,42400,7.29454E+11
18/02/2020,41750,7.29454E+11
19/02/2020,41800,7.29454E+11
20/02/2020,42200,7.29454E+11
21/02/2020,41150,7.29454E+11
24/02/2020,39050,7.29454E+11
25/02/2020,39250,7.29454E+11
26/02/2020,39050,7.29454E+11
27/02/2020,39400,7.29454E+11
28/02/2020,38900,7.29454E+11
02/03/2020,38400,7.29454E+11
03/03/2020,38100,7.29454E+11
04/03/2020,38950,7.29454E+11
05/03/2020,38700,7.29454E+11
06/03/2020,37450,7.29454E+11
09/03/2020,35150,7.29454E+11
10/03/2020,35150,7.29454E+11
11/03/2020,35300,7.29454E+11
12/03/2020,33450,7.29454E+11
13/03/2020,32900,7.29454E+11
16/03/2020,32100,7.29454E+11
17/03/2020,29850,7.29454E+11
18/03/2020,29050,7.29454E+11
19/03/2020,26050,7.29454E+11
20/03/2020,30850,7.29454E+11
23/03/2020,27650,7.29454E+11
24/03/2020,29150,7.29454E+11
25/03/2020,32000,7.29454E+11
26/03/2020,32900,7.29454E+11
27/03/2020,35750,7.29454E+11
30/03/2020,34750,7.29454E+11
31/03/2020,34550,7.29454E+11
01/04/2020,31600,9.81886E+11
02/04/2020,31700,9.81886E+11
03/04/2020,31150,9.81886E+11
06/04/2020,32850,9.81886E+11
07/04/2020,33100,9.81886E+11
08/04/2020,32100,9.81886E+11
09/04/2020,32500,9.81886E+11
10/04/2020,33650,9.81886E+11
13/04/2020,32550,9.81886E+11
14/04/2020,33200,9.81886E+11
16/04/2020,31900,9.81886E+11
17/04/2020,32350,9.81886E+11
20/04/2020,31900,9.81886E+11
21/04/2020,31700,9.81886E+11
22/04/2020,31500,9.81886E+11
23/04/2020,31300,9.81886E+11
24/04/2020,31100,9.81886E+11
27/04/2020,34200,9.81886E+11
28/04/2020,34150,9.81886E+11
29/04/2020,34750,9.81886E+11
04/05/2020,33000,9.81886E+11
06/05/2020,32700,9.81886E+11
07/05/2020,32450,9.81886E+11
08/05/2020,32800,9.81886E+11
11/05/2020,32150,9.81886E+11
12/05/2020,31550,9.81886E+11
13/05/2020,31450,9.81886E+11
14/05/2020,30950,9.81886E+11
15/05/2020,31450,9.81886E+11
18/05/2020,31000,9.81886E+11
19/05/2020,31950,9.81886E+11
20/05/2020,32050,9.81886E+11
21/05/2020,32000,9.81886E+11
22/05/2020,31100,9.81886E+11
25/05/2020,31350,9.81886E+11
26/05/2020,32600,9.81886E+11
27/05/2020,33100,9.81886E+11
28/05/2020,34200,9.81886E+11
29/05/2020,34000,9.81886E+11
01/06/2020,34600,9.81886E+11
02/06/2020,36250,9.81886E+11
03/06/2020,38600,9.81886E+11
04/06/2020,37000,9.81886E+11
05/06/2020,38050,9.81886E+11
08/06/2020,38200,9.81886E+11
09/06/2020,38500,9.81886E+11
10/06/2020,37550,9.81886E+11
11/06/2020,36350,9.81886E+11
12/06/2020,34650,9.81886E+11
15/06/2020,33250,9.81886E+11
16/06/2020,35700,9.81886E+11
17/06/2020,35000,9.81886E+11
18/06/2020,35250,9.81886E+11
19/06/2020,36000,9.81886E+11
22/06/2020,34850,9.81886E+11
23/06/2020,34700,9.81886E+11
24/06/2020,34900,9.81886E+11
25/06/2020,33750,9.81886E+11
26/06/2020,34800,9.81886E+11
29/06/2020,33900,9.81886E+11
30/06/2020,33950,9.81886E+11
01/07/2020,34400,1.16658E+12
02/07/2020,34450,1.16658E+12
03/07/2020,34800,1.16658E+12
06/07/2020,35750,1.16658E+12
07/07/2020,35800,1.16658E+12
